timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/03 01:44:00.426, 1639 MiB, 96 %
2026/09/03 01:44:30.426, 1639 MiB, 100 %
2026/09/03 01:45:00.427, 1639 MiB, 78 %
2026/09/03 01:45:30.428, 1639 MiB, 100 %
2026/09/03 01:46:00.428, 1639 MiB, 77 %
2026/09/03 01:46:30.429, 1639 MiB, 23 %
2026/09/03 01:47:00.430, 1639 MiB, 76 %
2026/09/03 01:47:30.430, 1639 MiB, 95 %
2026/09/03 01:48:00.431, 1639 MiB, 23 %
2026/09/03 01:48:30.432, 1639 MiB, 86 %
2026/09/03 01:49:00.432, 1639 MiB, 100 %
2026/09/03 01:49:30.433, 1639 MiB, 92 %
2026/09/03 01:50:00.434, 1639 MiB, 100 %
2026/09/03 01:50:30.435, 1639 MiB, 49 %
2026/09/03 01:51:00.435, 1639 MiB, 96 %
2026/09/03 01:51:30.436, 1639 MiB, 100 %
2026/09/03 01:52:00.437, 1639 MiB, 25 %
2026/09/03 01:52:30.438, 1639 MiB, 100 %
2026/09/03 01:53:00.438, 1639 MiB, 100 %
2026/09/03 01:53:30.439, 1639 MiB, 86 %
2026/09/03 01:54:00.441, 1639 MiB, 100 %
2026/09/03 01:54:30.442, 1639 MiB, 65 %
2026/09/03 01:55:00.442, 1639 MiB, 100 %
2026/09/03 01:55:30.443, 1639 MiB, 88 %
2026/09/03 01:56:00.444, 1639 MiB, 24 %
2026/09/03 01:56:30.445, 1639 MiB, 92 %
2026/09/03 01:57:00.446, 1639 MiB, 100 %
2026/09/03 01:57:30.447, 1639 MiB, 100 %
2026/09/03 01:58:00.448, 1639 MiB, 81 %
2026/09/03 01:58:30.449, 1639 MiB, 24 %
2026/09/03 01:59:00.450, 1639 MiB, 100 %
2026/09/03 01:59:30.451, 1639 MiB, 100 %
2026/09/03 02:00:00.452, 1639 MiB, 100 %
2026/09/03 02:00:30.452, 1639 MiB, 88 %
2026/09/03 02:01:00.453, 1639 MiB, 23 %
2026/09/03 02:01:30.454, 1639 MiB, 82 %
2026/09/03 02:02:00.454, 1639 MiB, 100 %
2026/09/03 02:02:30.455, 1639 MiB, 45 %
2026/09/03 02:03:00.456, 1639 MiB, 100 %
2026/09/03 02:03:30.457, 1639 MiB, 23 %
2026/09/03 02:04:00.457, 1639 MiB, 100 %
2026/09/03 02:04:30.458, 1639 MiB, 63 %
2026/09/03 02:05:00.458, 1639 MiB, 100 %
2026/09/03 02:05:30.459, 1639 MiB, 91 %
2026/09/03 02:06:00.460, 1639 MiB, 100 %
2026/09/03 02:06:30.460, 1639 MiB, 100 %
2026/09/03 02:07:00.461, 1639 MiB, 100 %
2026/09/03 02:07:30.461, 1639 MiB, 78 %
2026/09/03 02:08:00.462, 1639 MiB, 73 %
2026/09/03 02:08:30.463, 1639 MiB, 100 %
2026/09/03 02:09:00.463, 1639 MiB, 29 %
2026/09/03 02:09:30.463, 1639 MiB, 100 %
2026/09/03 02:10:00.464, 1639 MiB, 100 %
2026/09/03 02:10:30.465, 1639 MiB, 100 %
2026/09/03 02:11:00.465, 1639 MiB, 100 %
2026/09/03 02:11:30.466, 1639 MiB, 23 %
2026/09/03 02:12:00.467, 1639 MiB, 68 %
2026/09/03 02:12:30.467, 1639 MiB, 100 %
2026/09/03 02:13:00.468, 1639 MiB, 100 %
2026/09/03 02:13:30.469, 1639 MiB, 100 %
2026/09/03 02:14:00.469, 1639 MiB, 23 %
2026/09/03 02:14:30.470, 1639 MiB, 71 %
2026/09/03 02:15:00.470, 1639 MiB, 100 %
2026/09/03 02:15:30.470, 1639 MiB, 100 %
2026/09/03 02:16:00.471, 1639 MiB, 100 %
2026/09/03 02:16:30.471, 1639 MiB, 88 %
2026/09/03 02:17:00.472, 1639 MiB, 100 %
2026/09/03 02:17:30.473, 1639 MiB, 22 %
2026/09/03 02:18:00.473, 1639 MiB, 69 %
2026/09/03 02:18:30.474, 1639 MiB, 100 %
2026/09/03 02:19:00.474, 1639 MiB, 100 %
2026/09/03 02:19:30.475, 1639 MiB, 100 %
2026/09/03 02:20:00.475, 1639 MiB, 47 %
2026/09/03 02:20:30.476, 1639 MiB, 70 %
2026/09/03 02:21:00.476, 1639 MiB, 89 %
2026/09/03 02:21:30.477, 1639 MiB, 23 %
2026/09/03 02:22:00.478, 1639 MiB, 96 %
2026/09/03 02:22:30.478, 1639 MiB, 100 %
2026/09/03 02:23:00.479, 1639 MiB, 100 %
2026/09/03 02:23:30.480, 1639 MiB, 68 %
2026/09/03 02:24:00.480, 1639 MiB, 23 %
2026/09/03 02:24:30.481, 1639 MiB, 97 %
2026/09/03 02:25:00.481, 1639 MiB, 100 %
2026/09/03 02:25:30.482, 1639 MiB, 34 %
2026/09/03 02:26:00.483, 1639 MiB, 100 %
2026/09/03 02:26:30.483, 1639 MiB, 64 %
2026/09/03 02:27:00.484, 1639 MiB, 100 %
2026/09/03 02:27:30.484, 1639 MiB, 82 %
2026/09/03 02:28:00.485, 1639 MiB, 22 %
2026/09/03 02:28:30.485, 1639 MiB, 66 %
2026/09/03 02:29:00.486, 1639 MiB, 100 %
2026/09/03 02:29:30.486, 1639 MiB, 100 %
2026/09/03 02:30:00.487, 1639 MiB, 100 %
2026/09/03 02:30:30.487, 1639 MiB, 63 %
2026/09/03 02:31:00.488, 1639 MiB, 100 %
2026/09/03 02:31:30.488, 1639 MiB, 82 %
2026/09/03 02:32:00.489, 1639 MiB, 22 %
2026/09/03 02:32:30.490, 1639 MiB, 70 %
2026/09/03 02:33:00.491, 1639 MiB, 100 %
2026/09/03 02:33:30.491, 1639 MiB, 22 %
2026/09/03 02:34:00.492, 1639 MiB, 97 %
2026/09/03 02:34:30.493, 1639 MiB, 100 %
2026/09/03 02:35:00.494, 1639 MiB, 100 %
2026/09/03 02:35:30.495, 1639 MiB, 100 %
2026/09/03 02:36:00.506, 1639 MiB, 33 %
2026/09/03 02:36:30.507, 1639 MiB, 100 %
2026/09/03 02:37:00.508, 1639 MiB, 100 %
2026/09/03 02:37:30.508, 1639 MiB, 55 %
2026/09/03 02:38:00.509, 1639 MiB, 100 %
2026/09/03 02:38:30.509, 1639 MiB, 77 %
2026/09/03 02:39:00.510, 1639 MiB, 85 %
2026/09/03 02:39:30.511, 1639 MiB, 92 %
2026/09/03 02:40:00.512, 1639 MiB, 100 %
2026/09/03 02:40:30.512, 1639 MiB, 79 %
2026/09/03 02:41:00.513, 1639 MiB, 100 %
2026/09/03 02:41:30.514, 1639 MiB, 63 %
2026/09/03 02:42:00.514, 1639 MiB, 100 %
2026/09/03 02:42:30.515, 1639 MiB, 69 %
2026/09/03 02:43:00.515, 1639 MiB, 22 %
2026/09/03 02:43:30.516, 1639 MiB, 100 %
2026/09/03 02:44:00.517, 1639 MiB, 25 %
2026/09/03 02:44:30.517, 1639 MiB, 71 %
2026/09/03 02:45:00.518, 1639 MiB, 100 %
2026/09/03 02:45:30.518, 1639 MiB, 87 %
2026/09/03 02:46:00.519, 1639 MiB, 100 %
2026/09/03 02:46:30.519, 1639 MiB, 60 %
2026/09/03 02:47:00.520, 1639 MiB, 98 %
2026/09/03 02:47:30.520, 1639 MiB, 100 %
2026/09/03 02:48:00.521, 1639 MiB, 100 %
2026/09/03 02:48:30.522, 1639 MiB, 100 %
2026/09/03 02:49:00.522, 1639 MiB, 100 %
2026/09/03 02:49:30.523, 1639 MiB, 100 %
2026/09/03 02:50:00.524, 1639 MiB, 56 %
2026/09/03 02:50:30.524, 1639 MiB, 100 %
2026/09/03 02:51:00.525, 1639 MiB, 23 %
2026/09/03 02:51:30.525, 1639 MiB, 73 %
2026/09/03 02:52:00.526, 1639 MiB, 100 %
2026/09/03 02:52:30.527, 1639 MiB, 100 %
2026/09/03 02:53:00.527, 1639 MiB, 92 %
2026/09/03 02:53:30.528, 1639 MiB, 36 %
2026/09/03 02:54:00.529, 1639 MiB, 69 %
2026/09/03 02:54:30.529, 1639 MiB, 100 %
2026/09/03 02:55:00.530, 1639 MiB, 100 %
2026/09/03 02:55:30.531, 1639 MiB, 69 %
2026/09/03 02:56:00.532, 1639 MiB, 23 %
2026/09/03 02:56:30.532, 1639 MiB, 100 %
2026/09/03 02:57:00.533, 1639 MiB, 24 %
2026/09/03 02:57:30.534, 1639 MiB, 82 %
2026/09/03 02:58:00.534, 1639 MiB, 100 %
2026/09/03 02:58:30.535, 1639 MiB, 91 %
2026/09/03 02:59:00.535, 1639 MiB, 79 %
2026/09/03 02:59:30.536, 1639 MiB, 25 %
2026/09/03 03:00:00.536, 1639 MiB, 100 %
2026/09/03 03:00:30.537, 1639 MiB, 100 %
2026/09/03 03:01:00.538, 1639 MiB, 100 %
2026/09/03 03:01:30.538, 1639 MiB, 100 %
2026/09/03 03:02:00.539, 1639 MiB, 76 %
2026/09/03 03:02:30.540, 1639 MiB, 100 %
2026/09/03 03:03:00.540, 1639 MiB, 23 %
2026/09/03 03:03:30.541, 1639 MiB, 100 %
2026/09/03 03:04:00.542, 1639 MiB, 56 %
2026/09/03 03:04:30.542, 1639 MiB, 99 %
2026/09/03 03:05:00.543, 1639 MiB, 100 %
2026/09/03 03:05:30.543, 1639 MiB, 21 %
2026/09/03 03:06:00.544, 1639 MiB, 71 %
2026/09/03 03:06:30.544, 1639 MiB, 100 %
2026/09/03 03:07:00.545, 1639 MiB, 56 %
2026/09/03 03:07:30.546, 1639 MiB, 100 %
2026/09/03 03:08:00.547, 1639 MiB, 100 %
2026/09/03 03:08:30.547, 1639 MiB, 100 %
2026/09/03 03:09:00.548, 1639 MiB, 100 %
2026/09/03 03:09:30.549, 1639 MiB, 78 %
2026/09/03 03:10:00.550, 1639 MiB, 100 %
2026/09/03 03:10:30.550, 1639 MiB, 68 %
2026/09/03 03:11:00.551, 1639 MiB, 32 %
2026/09/03 03:11:30.551, 1639 MiB, 96 %
2026/09/03 03:12:00.552, 1639 MiB, 100 %
2026/09/03 03:12:30.553, 1639 MiB, 100 %
2026/09/03 03:13:00.554, 1639 MiB, 100 %
2026/09/03 03:13:30.554, 1639 MiB, 24 %
2026/09/03 03:14:00.555, 1639 MiB, 73 %
2026/09/03 03:14:30.556, 1639 MiB, 100 %
2026/09/03 03:15:00.557, 1639 MiB, 100 %
2026/09/03 03:15:30.558, 1639 MiB, 100 %
2026/09/03 03:16:00.558, 1639 MiB, 22 %
2026/09/03 03:16:30.559, 1639 MiB, 69 %
2026/09/03 03:17:00.560, 1639 MiB, 100 %
2026/09/03 03:17:30.560, 1639 MiB, 89 %
2026/09/03 03:18:00.561, 1639 MiB, 69 %
2026/09/03 03:18:30.562, 1639 MiB, 22 %
2026/09/03 03:19:00.563, 1639 MiB, 97 %
2026/09/03 03:19:30.563, 1639 MiB, 100 %
2026/09/03 03:20:00.564, 1639 MiB, 100 %
2026/09/03 03:20:30.565, 1639 MiB, 91 %
2026/09/03 03:21:00.565, 1639 MiB, 71 %
2026/09/03 03:21:30.566, 1639 MiB, 100 %
2026/09/03 03:22:00.566, 1639 MiB, 60 %
2026/09/03 03:22:30.567, 1639 MiB, 100 %
2026/09/03 03:23:00.567, 1639 MiB, 23 %
2026/09/03 03:23:30.567, 1639 MiB, 71 %
2026/09/03 03:24:00.568, 1639 MiB, 100 %
2026/09/03 03:24:30.568, 1639 MiB, 52 %
2026/09/03 03:25:00.569, 1639 MiB, 80 %
2026/09/03 03:25:30.569, 1639 MiB, 22 %
2026/09/03 03:26:00.569, 1639 MiB, 70 %
2026/09/03 03:26:30.570, 1639 MiB, 100 %
2026/09/03 03:27:00.570, 1639 MiB, 23 %
2026/09/03 03:27:30.571, 1639 MiB, 100 %
2026/09/03 03:28:00.571, 1639 MiB, 23 %
2026/09/03 03:28:30.572, 1639 MiB, 76 %
2026/09/03 03:29:00.573, 1639 MiB, 83 %
2026/09/03 03:29:30.573, 1639 MiB, 100 %
2026/09/03 03:30:00.574, 1639 MiB, 100 %
2026/09/03 03:30:30.575, 1639 MiB, 82 %
2026/09/03 03:31:00.575, 1639 MiB, 76 %
2026/09/03 03:31:30.576, 1639 MiB, 23 %
2026/09/03 03:32:00.577, 1639 MiB, 100 %
2026/09/03 03:32:30.578, 1639 MiB, 23 %
2026/09/03 03:33:00.578, 1639 MiB, 97 %
2026/09/03 03:33:30.579, 1639 MiB, 32 %
2026/09/03 03:34:00.580, 1639 MiB, 70 %
2026/09/03 03:34:30.580, 1639 MiB, 55 %
2026/09/03 03:35:00.581, 1639 MiB, 70 %
2026/09/03 03:35:30.582, 1639 MiB, 23 %
2026/09/03 03:36:00.582, 1639 MiB, 100 %
2026/09/03 03:36:30.583, 1639 MiB, 55 %
2026/09/03 03:37:00.584, 1639 MiB, 65 %
2026/09/03 03:37:30.584, 1639 MiB, 100 %
2026/09/03 03:38:00.585, 1639 MiB, 100 %
2026/09/03 03:38:30.586, 1639 MiB, 97 %
2026/09/03 03:39:00.587, 1639 MiB, 23 %
2026/09/03 03:39:30.587, 1639 MiB, 100 %
2026/09/03 03:40:00.588, 1639 MiB, 24 %
2026/09/03 03:40:30.599, 1639 MiB, 100 %
2026/09/03 03:41:00.599, 1639 MiB, 100 %
2026/09/03 03:41:30.600, 1639 MiB, 69 %
2026/09/03 03:42:00.601, 1639 MiB, 100 %
2026/09/03 03:42:30.602, 1639 MiB, 100 %
2026/09/03 03:43:00.603, 1639 MiB, 100 %
2026/09/03 03:43:30.603, 1639 MiB, 100 %
2026/09/03 03:44:00.604, 1639 MiB, 100 %
2026/09/03 03:44:30.605, 1639 MiB, 100 %
2026/09/03 03:45:00.606, 1639 MiB, 100 %
