timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 22:11:17.762, 14705 MiB, 57 %
2026/09/02 22:11:47.762, 14705 MiB, 98 %
2026/09/02 22:12:17.763, 14705 MiB, 100 %
2026/09/02 22:12:47.764, 14705 MiB, 54 %
2026/09/02 22:13:17.764, 14705 MiB, 100 %
2026/09/02 22:13:47.765, 14705 MiB, 98 %
2026/09/02 22:14:17.765, 14705 MiB, 18 %
2026/09/02 22:14:47.766, 14705 MiB, 100 %
2026/09/02 22:15:17.766, 14705 MiB, 17 %
2026/09/02 22:15:47.767, 14705 MiB, 100 %
2026/09/02 22:16:17.768, 14705 MiB, 100 %
2026/09/02 22:16:47.768, 14705 MiB, 78 %
2026/09/02 22:17:17.769, 14705 MiB, 100 %
2026/09/02 22:17:47.770, 14705 MiB, 98 %
2026/09/02 22:18:17.771, 14705 MiB, 21 %
2026/09/02 22:18:47.771, 14705 MiB, 100 %
2026/09/02 22:19:17.772, 14705 MiB, 93 %
2026/09/02 22:19:47.772, 14705 MiB, 100 %
2026/09/02 22:20:17.773, 14705 MiB, 100 %
2026/09/02 22:20:47.773, 14705 MiB, 100 %
2026/09/02 22:21:17.774, 14705 MiB, 73 %
2026/09/02 22:21:47.774, 14705 MiB, 100 %
2026/09/02 22:22:17.775, 14705 MiB, 65 %
2026/09/02 22:22:47.775, 14705 MiB, 100 %
2026/09/02 22:23:17.776, 14705 MiB, 85 %
2026/09/02 22:23:47.777, 14705 MiB, 98 %
2026/09/02 22:24:17.777, 14705 MiB, 82 %
2026/09/02 22:24:47.778, 14705 MiB, 100 %
2026/09/02 22:25:17.779, 14705 MiB, 98 %
2026/09/02 22:25:47.780, 14705 MiB, 100 %
2026/09/02 22:26:17.781, 14705 MiB, 100 %
2026/09/02 22:26:47.782, 14705 MiB, 26 %
2026/09/02 22:27:17.783, 14705 MiB, 98 %
2026/09/02 22:27:47.784, 14705 MiB, 100 %
2026/09/02 22:28:17.785, 14705 MiB, 100 %
2026/09/02 22:28:47.785, 14705 MiB, 98 %
2026/09/02 22:29:17.786, 14705 MiB, 90 %
2026/09/02 22:29:47.786, 14705 MiB, 39 %
2026/09/02 22:30:17.787, 14705 MiB, 100 %
2026/09/02 22:30:47.787, 14705 MiB, 98 %
2026/09/02 22:31:17.788, 14705 MiB, 100 %
2026/09/02 22:31:47.788, 14705 MiB, 81 %
2026/09/02 22:32:17.789, 14705 MiB, 98 %
2026/09/02 22:32:47.790, 14705 MiB, 100 %
2026/09/02 22:33:17.790, 14705 MiB, 19 %
2026/09/02 22:33:47.791, 14705 MiB, 100 %
2026/09/02 22:34:17.791, 14705 MiB, 20 %
2026/09/02 22:34:47.792, 14705 MiB, 100 %
2026/09/02 22:35:17.792, 14705 MiB, 97 %
2026/09/02 22:35:47.794, 14705 MiB, 100 %
2026/09/02 22:36:17.794, 14705 MiB, 100 %
2026/09/02 22:36:47.795, 14705 MiB, 98 %
2026/09/02 22:37:17.795, 14705 MiB, 100 %
2026/09/02 22:37:47.796, 14705 MiB, 21 %
