timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/29 18:24:20.810, 14661 MiB, 71 %
2026/08/29 18:24:22.810, 14661 MiB, 100 %
2026/08/29 18:24:24.810, 14661 MiB, 100 %
2026/08/29 18:24:26.810, 14661 MiB, 100 %
2026/08/29 18:24:28.810, 14661 MiB, 100 %
2026/08/29 18:24:30.811, 14661 MiB, 100 %
2026/08/29 18:24:32.811, 14661 MiB, 99 %
2026/08/29 18:24:34.811, 14661 MiB, 100 %
2026/08/29 18:24:36.811, 14661 MiB, 100 %
2026/08/29 18:24:38.811, 14661 MiB, 100 %
2026/08/29 18:24:40.812, 14661 MiB, 100 %
2026/08/29 18:24:42.812, 14661 MiB, 98 %
2026/08/29 18:24:44.812, 14661 MiB, 100 %
2026/08/29 18:24:46.812, 14661 MiB, 100 %
2026/08/29 18:24:48.812, 14661 MiB, 98 %
2026/08/29 18:24:50.812, 14661 MiB, 100 %
2026/08/29 18:24:52.813, 14661 MiB, 95 %
2026/08/29 18:24:54.813, 14661 MiB, 98 %
2026/08/29 18:24:56.813, 14661 MiB, 100 %
2026/08/29 18:24:58.813, 14661 MiB, 57 %
2026/08/29 18:25:00.813, 14661 MiB, 100 %
2026/08/29 18:25:02.813, 14661 MiB, 100 %
2026/08/29 18:25:04.814, 14661 MiB, 56 %
2026/08/29 18:25:06.814, 14661 MiB, 100 %
2026/08/29 18:25:08.814, 14661 MiB, 100 %
2026/08/29 18:25:10.814, 14661 MiB, 72 %
2026/08/29 18:25:12.815, 14661 MiB, 100 %
2026/08/29 18:25:14.815, 14661 MiB, 100 %
2026/08/29 18:25:16.815, 14661 MiB, 92 %
2026/08/29 18:25:18.816, 14661 MiB, 100 %
2026/08/29 18:25:20.816, 14661 MiB, 99 %
2026/08/29 18:25:22.816, 14661 MiB, 100 %
2026/08/29 18:25:24.816, 14661 MiB, 100 %
2026/08/29 18:25:26.816, 14661 MiB, 98 %
2026/08/29 18:25:28.817, 14661 MiB, 100 %
2026/08/29 18:25:30.817, 14661 MiB, 87 %
2026/08/29 18:25:32.817, 14661 MiB, 100 %
2026/08/29 18:25:34.817, 14661 MiB, 100 %
2026/08/29 18:25:36.817, 14661 MiB, 54 %
2026/08/29 18:25:38.817, 14661 MiB, 100 %
2026/08/29 18:25:40.817, 14661 MiB, 100 %
2026/08/29 18:25:42.818, 14661 MiB, 68 %
2026/08/29 18:25:44.818, 14661 MiB, 100 %
2026/08/29 18:25:46.818, 14661 MiB, 100 %
2026/08/29 18:25:48.818, 14661 MiB, 89 %
2026/08/29 18:25:50.818, 14661 MiB, 100 %
2026/08/29 18:25:52.818, 14661 MiB, 100 %
