timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/30 11:38:16.806, 14661 MiB, 100 %
2026/08/30 11:38:18.807, 14661 MiB, 100 %
2026/08/30 11:38:20.807, 14661 MiB, 100 %
2026/08/30 11:38:22.808, 14661 MiB, 100 %
2026/08/30 11:38:24.808, 14661 MiB, 100 %
2026/08/30 11:38:26.809, 14661 MiB, 84 %
2026/08/30 11:38:28.809, 14661 MiB, 100 %
2026/08/30 11:38:30.809, 14661 MiB, 39 %
2026/08/30 11:38:32.810, 14661 MiB, 98 %
2026/08/30 11:38:34.810, 14661 MiB, 52 %
2026/08/30 11:38:36.811, 14661 MiB, 98 %
2026/08/30 11:38:38.811, 14661 MiB, 100 %
2026/08/30 11:38:40.812, 14661 MiB, 100 %
2026/08/30 11:38:42.812, 14661 MiB, 100 %
2026/08/30 11:38:44.812, 14661 MiB, 100 %
2026/08/30 11:38:46.813, 14661 MiB, 100 %
2026/08/30 11:38:48.813, 14661 MiB, 100 %
2026/08/30 11:38:50.814, 14661 MiB, 100 %
2026/08/30 11:38:52.814, 14661 MiB, 70 %
2026/08/30 11:38:54.815, 14661 MiB, 98 %
2026/08/30 11:38:56.815, 14661 MiB, 72 %
2026/08/30 11:38:58.816, 14661 MiB, 100 %
2026/08/30 11:39:00.816, 14661 MiB, 100 %
2026/08/30 11:39:02.817, 14661 MiB, 100 %
2026/08/30 11:39:04.817, 14661 MiB, 100 %
2026/08/30 11:39:06.818, 14661 MiB, 98 %
2026/08/30 11:39:08.819, 14661 MiB, 100 %
2026/08/30 11:39:10.819, 14661 MiB, 56 %
2026/08/30 11:39:12.819, 14661 MiB, 98 %
2026/08/30 11:39:14.820, 14661 MiB, 100 %
2026/08/30 11:39:16.820, 14661 MiB, 100 %
2026/08/30 11:39:18.820, 14661 MiB, 100 %
2026/08/30 11:39:20.821, 14661 MiB, 100 %
2026/08/30 11:39:22.821, 14661 MiB, 100 %
2026/08/30 11:39:24.822, 14661 MiB, 100 %
2026/08/30 11:39:26.822, 14661 MiB, 100 %
2026/08/30 11:39:28.822, 14661 MiB, 95 %
2026/08/30 11:39:30.823, 14661 MiB, 100 %
2026/08/30 11:39:32.823, 14661 MiB, 38 %
2026/08/30 11:39:34.824, 14661 MiB, 98 %
2026/08/30 11:39:36.824, 14661 MiB, 89 %
2026/08/30 11:39:38.824, 14661 MiB, 100 %
2026/08/30 11:39:40.825, 14661 MiB, 100 %
2026/08/30 11:39:42.825, 14661 MiB, 100 %
2026/08/30 11:39:44.825, 14661 MiB, 100 %
2026/08/30 11:39:46.826, 14661 MiB, 100 %
2026/08/30 11:39:48.827, 14661 MiB, 100 %
2026/08/30 11:39:50.827, 14661 MiB, 100 %
2026/08/30 11:39:52.827, 14661 MiB, 100 %
2026/08/30 11:39:54.828, 14661 MiB, 85 %
2026/08/30 11:39:56.828, 14661 MiB, 100 %
2026/08/30 11:39:58.828, 14661 MiB, 51 %
2026/08/30 11:40:00.829, 14661 MiB, 97 %
2026/08/30 11:40:02.829, 14661 MiB, 64 %
2026/08/30 11:40:04.829, 14661 MiB, 98 %
2026/08/30 11:40:06.830, 14661 MiB, 100 %
2026/08/30 11:40:08.830, 14661 MiB, 100 %
2026/08/30 11:40:10.830, 14661 MiB, 100 %
2026/08/30 11:40:12.831, 14661 MiB, 100 %
2026/08/30 11:40:14.831, 14661 MiB, 100 %
2026/08/30 11:40:16.831, 14661 MiB, 100 %
2026/08/30 11:40:18.832, 14661 MiB, 100 %
2026/08/30 11:40:20.832, 14661 MiB, 100 %
2026/08/30 11:40:22.832, 14661 MiB, 100 %
2026/08/30 11:40:24.833, 14661 MiB, 95 %
2026/08/30 11:40:26.833, 14661 MiB, 100 %
2026/08/30 11:40:28.834, 14661 MiB, 40 %
2026/08/30 11:40:30.834, 14661 MiB, 100 %
2026/08/30 11:40:32.834, 14661 MiB, 100 %
2026/08/30 11:40:34.835, 14661 MiB, 100 %
2026/08/30 11:40:36.835, 14661 MiB, 100 %
2026/08/30 11:40:38.835, 14661 MiB, 100 %
2026/08/30 11:40:40.836, 14661 MiB, 100 %
2026/08/30 11:40:42.836, 14661 MiB, 100 %
2026/08/30 11:40:44.837, 14661 MiB, 100 %
2026/08/30 11:40:46.837, 14661 MiB, 96 %
2026/08/30 11:40:48.837, 14661 MiB, 100 %
2026/08/30 11:40:50.838, 14661 MiB, 50 %
2026/08/30 11:40:52.838, 14661 MiB, 97 %
2026/08/30 11:40:54.838, 14661 MiB, 58 %
2026/08/30 11:40:56.839, 14661 MiB, 98 %
2026/08/30 11:40:58.839, 14661 MiB, 100 %
2026/08/30 11:41:00.839, 14661 MiB, 100 %
2026/08/30 11:41:02.840, 14661 MiB, 100 %
2026/08/30 11:41:04.840, 14661 MiB, 100 %
2026/08/30 11:41:06.840, 14661 MiB, 100 %
2026/08/30 11:41:08.841, 14661 MiB, 100 %
2026/08/30 11:41:10.841, 14661 MiB, 100 %
2026/08/30 11:41:12.841, 14661 MiB, 82 %
2026/08/30 11:41:14.842, 14661 MiB, 100 %
2026/08/30 11:41:16.842, 14661 MiB, 47 %
2026/08/30 11:41:18.842, 14661 MiB, 97 %
2026/08/30 11:41:20.843, 14661 MiB, 100 %
2026/08/30 11:41:22.843, 14661 MiB, 100 %
2026/08/30 11:41:24.844, 14661 MiB, 100 %
2026/08/30 11:41:26.844, 14661 MiB, 100 %
2026/08/30 11:41:28.844, 14661 MiB, 100 %
2026/08/30 11:41:30.845, 14661 MiB, 100 %
2026/08/30 11:41:32.845, 14661 MiB, 100 %
2026/08/30 11:41:34.846, 14661 MiB, 63 %
2026/08/30 11:41:36.846, 14661 MiB, 98 %
2026/08/30 11:41:38.847, 14661 MiB, 60 %
2026/08/30 11:41:40.848, 14661 MiB, 98 %
2026/08/30 11:41:42.848, 14661 MiB, 2 %
2026/08/30 11:41:44.848, 14661 MiB, 98 %
2026/08/30 11:41:46.849, 14661 MiB, 69 %
2026/08/30 11:41:48.849, 14661 MiB, 100 %
2026/08/30 11:41:50.849, 14661 MiB, 100 %
2026/08/30 11:41:52.850, 14661 MiB, 100 %
2026/08/30 11:41:54.850, 14661 MiB, 100 %
2026/08/30 11:41:56.850, 14661 MiB, 100 %
2026/08/30 11:41:58.851, 14661 MiB, 100 %
2026/08/30 11:42:00.851, 14661 MiB, 72 %
2026/08/30 11:42:02.852, 14661 MiB, 98 %
2026/08/30 11:42:04.852, 14661 MiB, 63 %
2026/08/30 11:42:06.852, 14661 MiB, 98 %
2026/08/30 11:42:08.853, 14661 MiB, 100 %
2026/08/30 11:42:10.854, 14661 MiB, 100 %
2026/08/30 11:42:12.854, 14661 MiB, 100 %
2026/08/30 11:42:14.854, 14661 MiB, 100 %
2026/08/30 11:42:16.855, 14661 MiB, 100 %
2026/08/30 11:42:18.855, 14661 MiB, 100 %
2026/08/30 11:42:20.856, 14661 MiB, 100 %
2026/08/30 11:42:22.856, 14661 MiB, 100 %
2026/08/30 11:42:24.856, 14661 MiB, 100 %
2026/08/30 11:42:26.857, 14661 MiB, 71 %
2026/08/30 11:42:28.857, 14661 MiB, 100 %
2026/08/30 11:42:30.858, 14661 MiB, 41 %
2026/08/30 11:42:32.858, 14661 MiB, 98 %
2026/08/30 11:42:34.858, 14661 MiB, 76 %
2026/08/30 11:42:36.859, 14661 MiB, 100 %
2026/08/30 11:42:38.859, 14661 MiB, 100 %
2026/08/30 11:42:40.860, 14661 MiB, 100 %
2026/08/30 11:42:42.860, 14661 MiB, 100 %
2026/08/30 11:42:44.860, 14661 MiB, 100 %
2026/08/30 11:42:46.861, 14661 MiB, 100 %
2026/08/30 11:42:48.862, 14661 MiB, 100 %
2026/08/30 11:42:50.862, 14661 MiB, 100 %
2026/08/30 11:42:52.863, 14661 MiB, 42 %
2026/08/30 11:42:54.863, 14661 MiB, 98 %
2026/08/30 11:42:56.863, 14661 MiB, 83 %
2026/08/30 11:42:58.864, 14661 MiB, 100 %
2026/08/30 11:43:00.865, 14661 MiB, 100 %
2026/08/30 11:43:02.865, 14661 MiB, 100 %
2026/08/30 11:43:04.865, 14661 MiB, 100 %
2026/08/30 11:43:06.866, 14661 MiB, 100 %
2026/08/30 11:43:08.866, 14661 MiB, 100 %
2026/08/30 11:43:10.866, 14661 MiB, 49 %
2026/08/30 11:43:12.867, 14661 MiB, 98 %
2026/08/30 11:43:14.867, 14661 MiB, 63 %
2026/08/30 11:43:16.868, 14661 MiB, 100 %
2026/08/30 11:43:18.868, 14661 MiB, 100 %
