timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/31 00:56:39.009, 14661 MiB, 100 %
2026/08/31 00:57:09.010, 14661 MiB, 100 %
2026/08/31 00:57:39.010, 14661 MiB, 44 %
2026/08/31 00:58:09.011, 14661 MiB, 100 %
2026/08/31 00:58:39.012, 14661 MiB, 100 %
2026/08/31 00:59:09.012, 14661 MiB, 100 %
2026/08/31 00:59:39.013, 14661 MiB, 100 %
2026/08/31 01:00:09.013, 14661 MiB, 100 %
2026/08/31 01:00:39.014, 14661 MiB, 53 %
2026/08/31 01:01:09.015, 14661 MiB, 100 %
2026/08/31 01:01:39.015, 14661 MiB, 100 %
2026/08/31 01:02:09.016, 14661 MiB, 100 %
2026/08/31 01:02:39.017, 14661 MiB, 67 %
2026/08/31 01:03:09.018, 14661 MiB, 100 %
2026/08/31 01:03:39.019, 14661 MiB, 71 %
2026/08/31 01:04:09.020, 14661 MiB, 100 %
2026/08/31 01:04:39.020, 14661 MiB, 97 %
2026/08/31 01:05:09.021, 14661 MiB, 100 %
2026/08/31 01:05:39.021, 14661 MiB, 100 %
2026/08/31 01:06:09.022, 14661 MiB, 50 %
2026/08/31 01:06:39.023, 14661 MiB, 100 %
2026/08/31 01:07:09.023, 14661 MiB, 96 %
2026/08/31 01:07:39.024, 14661 MiB, 100 %
2026/08/31 01:08:09.025, 14661 MiB, 87 %
2026/08/31 01:08:39.025, 14661 MiB, 100 %
2026/08/31 01:09:09.026, 14661 MiB, 100 %
2026/08/31 01:09:39.027, 14661 MiB, 86 %
2026/08/31 01:10:09.027, 14661 MiB, 100 %
2026/08/31 01:10:39.028, 14661 MiB, 100 %
2026/08/31 01:11:09.029, 14661 MiB, 63 %
2026/08/31 01:11:39.029, 14661 MiB, 98 %
2026/08/31 01:12:09.030, 14661 MiB, 49 %
2026/08/31 01:12:39.031, 14661 MiB, 100 %
2026/08/31 01:13:09.032, 14661 MiB, 100 %
2026/08/31 01:13:39.033, 14661 MiB, 97 %
2026/08/31 01:14:09.034, 14661 MiB, 100 %
2026/08/31 01:14:39.034, 14661 MiB, 73 %
2026/08/31 01:15:09.035, 14661 MiB, 100 %
2026/08/31 01:15:39.036, 14661 MiB, 92 %
2026/08/31 01:16:09.036, 14661 MiB, 98 %
2026/08/31 01:16:39.037, 14661 MiB, 66 %
2026/08/31 01:17:09.037, 14661 MiB, 100 %
2026/08/31 01:17:39.038, 14661 MiB, 60 %
2026/08/31 01:18:09.039, 14661 MiB, 100 %
2026/08/31 01:18:39.039, 14661 MiB, 97 %
2026/08/31 01:19:09.040, 14661 MiB, 45 %
2026/08/31 01:19:39.041, 14661 MiB, 97 %
2026/08/31 01:20:09.041, 14661 MiB, 40 %
2026/08/31 01:20:39.042, 14661 MiB, 100 %
2026/08/31 01:21:09.042, 14661 MiB, 100 %
2026/08/31 01:21:39.043, 14661 MiB, 43 %
2026/08/31 01:22:09.043, 14661 MiB, 100 %
2026/08/31 01:22:39.045, 14661 MiB, 99 %
2026/08/31 01:23:09.046, 14661 MiB, 98 %
2026/08/31 01:23:39.047, 14661 MiB, 100 %
2026/08/31 01:24:09.048, 14661 MiB, 99 %
2026/08/31 01:24:39.049, 14661 MiB, 100 %
2026/08/31 01:25:09.050, 14661 MiB, 100 %
2026/08/31 01:25:39.050, 14661 MiB, 82 %
2026/08/31 01:26:09.051, 14661 MiB, 100 %
2026/08/31 01:26:39.051, 14661 MiB, 100 %
2026/08/31 01:27:09.052, 14661 MiB, 58 %
2026/08/31 01:27:39.053, 14661 MiB, 100 %
2026/08/31 01:28:09.054, 14661 MiB, 100 %
2026/08/31 01:28:39.054, 14661 MiB, 46 %
2026/08/31 01:29:09.055, 14661 MiB, 100 %
2026/08/31 01:29:39.055, 14661 MiB, 51 %
2026/08/31 01:30:09.056, 14661 MiB, 100 %
2026/08/31 01:30:39.057, 14661 MiB, 100 %
2026/08/31 01:31:09.057, 14661 MiB, 100 %
2026/08/31 01:31:39.058, 14661 MiB, 100 %
2026/08/31 01:32:09.059, 14661 MiB, 100 %
2026/08/31 01:32:39.060, 14661 MiB, 100 %
2026/08/31 01:33:09.061, 14661 MiB, 95 %
2026/08/31 01:33:39.062, 14661 MiB, 100 %
2026/08/31 01:34:09.062, 14661 MiB, 100 %
2026/08/31 01:34:39.063, 14661 MiB, 100 %
2026/08/31 01:35:09.064, 14661 MiB, 100 %
2026/08/31 01:35:39.065, 14661 MiB, 100 %
2026/08/31 01:36:09.065, 14661 MiB, 100 %
2026/08/31 01:36:39.066, 14661 MiB, 100 %
2026/08/31 01:37:09.066, 14661 MiB, 100 %
2026/08/31 01:37:39.067, 14661 MiB, 100 %
2026/08/31 01:38:09.068, 14661 MiB, 100 %
2026/08/31 01:38:39.068, 14661 MiB, 100 %
2026/08/31 01:39:09.068, 14661 MiB, 48 %
2026/08/31 01:39:39.069, 14661 MiB, 100 %
2026/08/31 01:40:09.069, 14661 MiB, 48 %
2026/08/31 01:40:39.070, 14661 MiB, 98 %
2026/08/31 01:41:09.070, 14661 MiB, 100 %
2026/08/31 01:41:39.071, 14661 MiB, 100 %
2026/08/31 01:42:09.071, 14661 MiB, 100 %
2026/08/31 01:42:39.072, 14661 MiB, 100 %
2026/08/31 01:43:09.073, 14661 MiB, 49 %
2026/08/31 01:43:39.074, 14661 MiB, 100 %
2026/08/31 01:44:09.075, 14661 MiB, 100 %
2026/08/31 01:44:39.076, 14661 MiB, 100 %
2026/08/31 01:45:09.077, 14661 MiB, 100 %
2026/08/31 01:45:39.077, 14661 MiB, 100 %
2026/08/31 01:46:09.078, 14661 MiB, 100 %
2026/08/31 01:46:39.078, 14661 MiB, 100 %
2026/08/31 01:47:09.079, 14661 MiB, 100 %
2026/08/31 01:47:39.080, 14661 MiB, 98 %
2026/08/31 01:48:09.080, 14661 MiB, 75 %
2026/08/31 01:48:39.081, 14661 MiB, 100 %
2026/08/31 01:49:09.082, 14661 MiB, 100 %
2026/08/31 01:49:39.082, 14661 MiB, 100 %
2026/08/31 01:50:09.083, 14661 MiB, 95 %
2026/08/31 01:50:39.083, 14661 MiB, 100 %
2026/08/31 01:51:09.084, 14661 MiB, 100 %
2026/08/31 01:51:39.085, 14661 MiB, 79 %
2026/08/31 01:52:09.085, 14661 MiB, 100 %
2026/08/31 01:52:39.086, 14661 MiB, 53 %
2026/08/31 01:53:09.088, 14661 MiB, 98 %
2026/08/31 01:53:39.089, 14661 MiB, 100 %
2026/08/31 01:54:09.090, 14661 MiB, 97 %
2026/08/31 01:54:39.091, 14661 MiB, 100 %
2026/08/31 01:55:09.091, 14661 MiB, 44 %
2026/08/31 01:55:39.092, 14661 MiB, 100 %
2026/08/31 01:56:09.093, 14661 MiB, 100 %
2026/08/31 01:56:39.093, 14661 MiB, 46 %
2026/08/31 01:57:09.094, 14661 MiB, 100 %
2026/08/31 01:57:39.094, 14661 MiB, 100 %
2026/08/31 01:58:09.095, 14661 MiB, 100 %
2026/08/31 01:58:39.096, 14661 MiB, 94 %
2026/08/31 01:59:09.097, 14661 MiB, 100 %
2026/08/31 01:59:39.097, 14661 MiB, 100 %
2026/08/31 02:00:09.098, 14661 MiB, 61 %
2026/08/31 02:00:39.098, 14661 MiB, 100 %
2026/08/31 02:01:09.099, 14661 MiB, 100 %
2026/08/31 02:01:39.100, 14661 MiB, 51 %
2026/08/31 02:02:09.101, 14661 MiB, 98 %
2026/08/31 02:02:39.102, 14661 MiB, 100 %
2026/08/31 02:03:09.102, 14661 MiB, 100 %
2026/08/31 02:03:39.103, 14661 MiB, 100 %
2026/08/31 02:04:09.104, 14661 MiB, 100 %
2026/08/31 02:04:39.105, 14661 MiB, 100 %
2026/08/31 02:05:09.105, 14661 MiB, 56 %
2026/08/31 02:05:39.106, 14661 MiB, 100 %
2026/08/31 02:06:09.106, 14661 MiB, 100 %
2026/08/31 02:06:39.107, 14661 MiB, 73 %
2026/08/31 02:07:09.108, 14661 MiB, 100 %
2026/08/31 02:07:39.108, 14661 MiB, 100 %
2026/08/31 02:08:09.109, 14661 MiB, 66 %
2026/08/31 02:08:39.109, 14661 MiB, 98 %
2026/08/31 02:09:09.110, 14661 MiB, 100 %
2026/08/31 02:09:39.111, 14661 MiB, 100 %
2026/08/31 02:10:09.111, 14661 MiB, 100 %
2026/08/31 02:10:39.112, 14661 MiB, 59 %
2026/08/31 02:11:09.112, 14661 MiB, 100 %
2026/08/31 02:11:39.113, 14661 MiB, 100 %
2026/08/31 02:12:09.114, 14661 MiB, 69 %
2026/08/31 02:12:39.115, 14661 MiB, 100 %
2026/08/31 02:13:09.116, 14661 MiB, 77 %
2026/08/31 02:13:39.117, 14661 MiB, 67 %
2026/08/31 02:14:09.118, 14661 MiB, 100 %
2026/08/31 02:14:39.118, 14661 MiB, 100 %
2026/08/31 02:15:09.119, 14661 MiB, 100 %
2026/08/31 02:15:39.120, 14661 MiB, 100 %
2026/08/31 02:16:09.120, 14661 MiB, 100 %
2026/08/31 02:16:39.121, 14661 MiB, 66 %
2026/08/31 02:17:09.121, 14661 MiB, 97 %
2026/08/31 02:17:39.122, 14661 MiB, 60 %
2026/08/31 02:18:09.122, 14661 MiB, 100 %
2026/08/31 02:18:39.123, 14661 MiB, 100 %
2026/08/31 02:19:09.124, 14661 MiB, 100 %
2026/08/31 02:19:39.124, 14661 MiB, 100 %
2026/08/31 02:20:09.125, 14661 MiB, 100 %
2026/08/31 02:20:39.125, 14661 MiB, 100 %
2026/08/31 02:21:09.126, 14661 MiB, 44 %
2026/08/31 02:21:39.126, 14661 MiB, 100 %
2026/08/31 02:22:09.127, 14661 MiB, 98 %
2026/08/31 02:22:39.128, 14661 MiB, 100 %
2026/08/31 02:23:09.128, 14661 MiB, 100 %
2026/08/31 02:23:39.129, 14661 MiB, 59 %
2026/08/31 02:24:09.129, 14661 MiB, 98 %
2026/08/31 02:24:39.130, 14661 MiB, 100 %
2026/08/31 02:25:09.131, 14661 MiB, 92 %
2026/08/31 02:25:39.131, 14661 MiB, 100 %
2026/08/31 02:26:09.132, 14661 MiB, 79 %
2026/08/31 02:26:39.133, 14661 MiB, 100 %
2026/08/31 02:27:09.133, 14661 MiB, 100 %
2026/08/31 02:27:39.134, 14661 MiB, 100 %
2026/08/31 02:28:09.135, 14661 MiB, 98 %
2026/08/31 02:28:39.135, 14661 MiB, 100 %
2026/08/31 02:29:09.136, 14661 MiB, 100 %
2026/08/31 02:29:39.136, 14661 MiB, 100 %
2026/08/31 02:30:09.137, 14661 MiB, 100 %
2026/08/31 02:30:39.138, 14661 MiB, 100 %
2026/08/31 02:31:09.138, 14661 MiB, 62 %
2026/08/31 02:31:39.139, 14661 MiB, 100 %
2026/08/31 02:32:09.140, 14661 MiB, 82 %
2026/08/31 02:32:39.141, 14661 MiB, 69 %
2026/08/31 02:33:09.142, 14661 MiB, 100 %
2026/08/31 02:33:39.143, 14661 MiB, 100 %
2026/08/31 02:34:09.143, 14661 MiB, 65 %
2026/08/31 02:34:39.144, 14661 MiB, 65 %
2026/08/31 02:35:09.144, 14661 MiB, 64 %
2026/08/31 02:35:39.145, 14661 MiB, 94 %
