timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/30 18:09:11.870, 14661 MiB, 100 %
2026/08/30 18:09:41.871, 14661 MiB, 100 %
2026/08/30 18:10:11.872, 14661 MiB, 100 %
2026/08/30 18:10:41.872, 14661 MiB, 100 %
2026/08/30 18:11:11.873, 14661 MiB, 61 %
2026/08/30 18:11:41.874, 14661 MiB, 100 %
2026/08/30 18:12:11.875, 14661 MiB, 100 %
2026/08/30 18:12:41.876, 14661 MiB, 100 %
2026/08/30 18:13:11.877, 14661 MiB, 100 %
2026/08/30 18:13:41.877, 14661 MiB, 97 %
2026/08/30 18:14:11.878, 14661 MiB, 100 %
2026/08/30 18:14:41.879, 14661 MiB, 100 %
2026/08/30 18:15:11.879, 14661 MiB, 50 %
2026/08/30 18:15:41.880, 14661 MiB, 98 %
2026/08/30 18:16:11.880, 14661 MiB, 100 %
2026/08/30 18:16:41.881, 14661 MiB, 79 %
2026/08/30 18:17:11.882, 14661 MiB, 98 %
2026/08/30 18:17:41.882, 14661 MiB, 100 %
2026/08/30 18:18:11.883, 14661 MiB, 88 %
2026/08/30 18:18:41.883, 14661 MiB, 98 %
2026/08/30 18:19:11.884, 14661 MiB, 100 %
2026/08/30 18:19:41.885, 14661 MiB, 100 %
2026/08/30 18:20:11.886, 14661 MiB, 100 %
2026/08/30 18:20:41.886, 14661 MiB, 63 %
2026/08/30 18:21:11.887, 14661 MiB, 100 %
2026/08/30 18:21:41.888, 14661 MiB, 100 %
2026/08/30 18:22:11.889, 14661 MiB, 100 %
2026/08/30 18:22:41.890, 14661 MiB, 100 %
2026/08/30 18:23:11.891, 14661 MiB, 100 %
2026/08/30 18:23:41.892, 14661 MiB, 46 %
2026/08/30 18:24:11.892, 14661 MiB, 97 %
2026/08/30 18:24:41.893, 14661 MiB, 58 %
2026/08/30 18:25:11.894, 14661 MiB, 100 %
2026/08/30 18:25:41.895, 14661 MiB, 100 %
2026/08/30 18:26:11.895, 14661 MiB, 52 %
2026/08/30 18:26:41.896, 14661 MiB, 100 %
2026/08/30 18:27:11.897, 14661 MiB, 100 %
2026/08/30 18:27:41.898, 14661 MiB, 96 %
2026/08/30 18:28:11.899, 14661 MiB, 100 %
2026/08/30 18:28:41.900, 14661 MiB, 100 %
2026/08/30 18:29:11.901, 14661 MiB, 100 %
2026/08/30 18:29:41.901, 14661 MiB, 66 %
2026/08/30 18:30:11.902, 14661 MiB, 100 %
2026/08/30 18:30:41.903, 14661 MiB, 98 %
2026/08/30 18:31:11.904, 14661 MiB, 100 %
2026/08/30 18:31:41.904, 14661 MiB, 49 %
2026/08/30 18:32:11.905, 14661 MiB, 100 %
2026/08/30 18:32:41.906, 14661 MiB, 100 %
2026/08/30 18:33:11.907, 14661 MiB, 100 %
2026/08/30 18:33:41.908, 14661 MiB, 100 %
2026/08/30 18:34:11.909, 14661 MiB, 48 %
2026/08/30 18:34:41.909, 14661 MiB, 100 %
2026/08/30 18:35:11.910, 14661 MiB, 98 %
2026/08/30 18:35:41.911, 14661 MiB, 100 %
2026/08/30 18:36:11.912, 14661 MiB, 89 %
2026/08/30 18:36:41.913, 14661 MiB, 100 %
2026/08/30 18:37:11.914, 14661 MiB, 97 %
2026/08/30 18:37:41.915, 14661 MiB, 100 %
2026/08/30 18:38:11.916, 14661 MiB, 75 %
2026/08/30 18:38:41.917, 14661 MiB, 49 %
2026/08/30 18:39:11.918, 14661 MiB, 100 %
2026/08/30 18:39:41.919, 14661 MiB, 100 %
2026/08/30 18:40:11.920, 14661 MiB, 100 %
2026/08/30 18:40:41.921, 14661 MiB, 48 %
2026/08/30 18:41:11.922, 14661 MiB, 100 %
2026/08/30 18:41:41.923, 14661 MiB, 98 %
2026/08/30 18:42:11.924, 14661 MiB, 100 %
2026/08/30 18:42:41.924, 14661 MiB, 90 %
2026/08/30 18:43:11.925, 14661 MiB, 47 %
2026/08/30 18:43:41.926, 14661 MiB, 100 %
2026/08/30 18:44:11.927, 14661 MiB, 98 %
2026/08/30 18:44:41.928, 14661 MiB, 100 %
2026/08/30 18:45:11.929, 14661 MiB, 100 %
2026/08/30 18:45:41.930, 14661 MiB, 96 %
2026/08/30 18:46:11.931, 14661 MiB, 100 %
2026/08/30 18:46:41.932, 14661 MiB, 100 %
2026/08/30 18:47:11.932, 14661 MiB, 100 %
2026/08/30 18:47:41.933, 14661 MiB, 52 %
2026/08/30 18:48:11.934, 14661 MiB, 100 %
2026/08/30 18:48:41.935, 14661 MiB, 98 %
2026/08/30 18:49:11.936, 14661 MiB, 100 %
2026/08/30 18:49:41.937, 14661 MiB, 72 %
2026/08/30 18:50:11.938, 14661 MiB, 100 %
2026/08/30 18:50:41.938, 14661 MiB, 100 %
2026/08/30 18:51:11.939, 14661 MiB, 98 %
2026/08/30 18:51:41.940, 14661 MiB, 100 %
2026/08/30 18:52:11.941, 14661 MiB, 80 %
2026/08/30 18:52:41.942, 14661 MiB, 100 %
2026/08/30 18:53:11.943, 14661 MiB, 98 %
2026/08/30 18:53:41.944, 14661 MiB, 100 %
2026/08/30 18:54:11.945, 14661 MiB, 100 %
2026/08/30 18:54:41.945, 14661 MiB, 87 %
2026/08/30 18:55:11.947, 14661 MiB, 100 %
2026/08/30 18:55:41.947, 14661 MiB, 98 %
2026/08/30 18:56:11.948, 14661 MiB, 100 %
2026/08/30 18:56:41.949, 14661 MiB, 100 %
2026/08/30 18:57:11.950, 14661 MiB, 99 %
2026/08/30 18:57:41.951, 14661 MiB, 98 %
2026/08/30 18:58:11.952, 14661 MiB, 100 %
2026/08/30 18:58:41.952, 14661 MiB, 58 %
2026/08/30 18:59:11.953, 14661 MiB, 100 %
2026/08/30 18:59:41.954, 14661 MiB, 98 %
2026/08/30 19:00:11.955, 14661 MiB, 100 %
2026/08/30 19:00:41.957, 14661 MiB, 74 %
2026/08/30 19:01:11.957, 14661 MiB, 100 %
2026/08/30 19:01:41.958, 14661 MiB, 100 %
2026/08/30 19:02:11.959, 14661 MiB, 49 %
2026/08/30 19:02:41.960, 14661 MiB, 100 %
2026/08/30 19:03:11.961, 14661 MiB, 100 %
2026/08/30 19:03:41.962, 14661 MiB, 100 %
2026/08/30 19:04:11.964, 14661 MiB, 100 %
2026/08/30 19:04:41.965, 14661 MiB, 98 %
2026/08/30 19:05:11.966, 14661 MiB, 100 %
2026/08/30 19:05:41.967, 14661 MiB, 100 %
2026/08/30 19:06:11.968, 14661 MiB, 100 %
2026/08/30 19:06:41.969, 14661 MiB, 100 %
2026/08/30 19:07:11.969, 14661 MiB, 100 %
2026/08/30 19:07:41.970, 14661 MiB, 100 %
2026/08/30 19:08:11.971, 14661 MiB, 100 %
2026/08/30 19:08:41.972, 14661 MiB, 49 %
2026/08/30 19:09:11.973, 14661 MiB, 100 %
2026/08/30 19:09:41.974, 14661 MiB, 100 %
2026/08/30 19:10:11.975, 14661 MiB, 77 %
2026/08/30 19:10:41.982, 14661 MiB, 100 %
2026/08/30 19:11:11.989, 14661 MiB, 95 %
2026/08/30 19:11:41.990, 14661 MiB, 100 %
2026/08/30 19:12:11.991, 14661 MiB, 100 %
2026/08/30 19:12:41.992, 14661 MiB, 98 %
2026/08/30 19:13:11.992, 14661 MiB, 97 %
2026/08/30 19:13:41.993, 14661 MiB, 100 %
2026/08/30 19:14:11.995, 14661 MiB, 100 %
2026/08/30 19:14:41.996, 14661 MiB, 100 %
2026/08/30 19:15:11.996, 14661 MiB, 100 %
2026/08/30 19:15:41.998, 14661 MiB, 69 %
2026/08/30 19:16:12.003, 14661 MiB, 100 %
2026/08/30 19:16:42.004, 14661 MiB, 100 %
2026/08/30 19:17:12.005, 14661 MiB, 100 %
2026/08/30 19:17:42.006, 14661 MiB, 81 %
2026/08/30 19:18:12.007, 14661 MiB, 100 %
2026/08/30 19:18:42.008, 14661 MiB, 68 %
2026/08/30 19:19:12.009, 14661 MiB, 60 %
2026/08/30 19:19:42.010, 14661 MiB, 61 %
2026/08/30 19:20:12.011, 14785 MiB, 100 %
2026/08/30 19:20:42.012, 14785 MiB, 100 %
2026/08/30 19:21:12.017, 14785 MiB, 100 %
2026/08/30 19:21:42.018, 14785 MiB, 100 %
2026/08/30 19:22:12.019, 14785 MiB, 100 %
2026/08/30 19:22:42.020, 14785 MiB, 100 %
2026/08/30 19:23:12.021, 14785 MiB, 100 %
2026/08/30 19:23:42.021, 14785 MiB, 55 %
2026/08/30 19:24:12.022, 14785 MiB, 100 %
2026/08/30 19:24:42.023, 14785 MiB, 83 %
2026/08/30 19:25:12.024, 14785 MiB, 73 %
2026/08/30 19:25:42.025, 14785 MiB, 99 %
2026/08/30 19:26:12.026, 14785 MiB, 100 %
2026/08/30 19:26:42.027, 14785 MiB, 100 %
2026/08/30 19:27:12.027, 14785 MiB, 100 %
2026/08/30 19:27:42.028, 14785 MiB, 100 %
2026/08/30 19:28:12.029, 14785 MiB, 100 %
2026/08/30 19:28:42.030, 14785 MiB, 73 %
2026/08/30 19:29:12.031, 14785 MiB, 100 %
2026/08/30 19:29:42.031, 14785 MiB, 100 %
2026/08/30 19:30:12.033, 14785 MiB, 100 %
2026/08/30 19:30:42.035, 14785 MiB, 100 %
2026/08/30 19:31:12.036, 14785 MiB, 100 %
2026/08/30 19:31:42.037, 14785 MiB, 58 %
2026/08/30 19:32:12.038, 14785 MiB, 100 %
2026/08/30 19:32:42.039, 14785 MiB, 92 %
2026/08/30 19:33:12.040, 14785 MiB, 99 %
2026/08/30 19:33:42.041, 14785 MiB, 81 %
2026/08/30 19:34:12.042, 14785 MiB, 100 %
2026/08/30 19:34:42.043, 14785 MiB, 76 %
2026/08/30 19:35:12.044, 14785 MiB, 72 %
2026/08/30 19:35:42.045, 14785 MiB, 58 %
2026/08/30 19:36:12.046, 14785 MiB, 100 %
2026/08/30 19:36:42.046, 14785 MiB, 100 %
2026/08/30 19:37:12.047, 14785 MiB, 100 %
2026/08/30 19:37:42.048, 14785 MiB, 100 %
2026/08/30 19:38:12.051, 14785 MiB, 80 %
2026/08/30 19:38:42.052, 14785 MiB, 96 %
2026/08/30 19:39:12.054, 14785 MiB, 61 %
2026/08/30 19:39:42.055, 14785 MiB, 100 %
2026/08/30 19:40:12.055, 14785 MiB, 100 %
2026/08/30 19:40:42.055, 14785 MiB, 75 %
2026/08/30 19:41:12.056, 14785 MiB, 88 %
2026/08/30 19:41:42.057, 14785 MiB, 69 %
2026/08/30 19:42:12.058, 14785 MiB, 100 %
2026/08/30 19:42:42.058, 14785 MiB, 67 %
2026/08/30 19:43:12.059, 14785 MiB, 89 %
2026/08/30 19:43:42.060, 14785 MiB, 88 %
2026/08/30 19:44:12.063, 14785 MiB, 100 %
2026/08/30 19:44:42.065, 14785 MiB, 100 %
2026/08/30 19:45:12.066, 14785 MiB, 100 %
2026/08/30 19:45:42.066, 14785 MiB, 76 %
2026/08/30 19:46:12.068, 14785 MiB, 53 %
2026/08/30 19:46:42.068, 14785 MiB, 99 %
2026/08/30 19:47:12.069, 14785 MiB, 95 %
2026/08/30 19:47:42.071, 14785 MiB, 61 %
2026/08/30 19:48:12.071, 14785 MiB, 100 %
2026/08/30 19:48:42.072, 14785 MiB, 100 %
2026/08/30 19:49:12.073, 14785 MiB, 100 %
2026/08/30 19:49:42.075, 14785 MiB, 68 %
2026/08/30 19:50:12.075, 14785 MiB, 100 %
2026/08/30 19:50:42.076, 14785 MiB, 100 %
2026/08/30 19:51:12.077, 14785 MiB, 100 %
2026/08/30 19:51:42.080, 14785 MiB, 100 %
2026/08/30 19:52:12.085, 14785 MiB, 62 %
2026/08/30 19:52:42.086, 14785 MiB, 100 %
2026/08/30 19:53:12.087, 14785 MiB, 100 %
2026/08/30 19:53:42.090, 14785 MiB, 60 %
2026/08/30 19:54:12.092, 14785 MiB, 61 %
2026/08/30 19:54:42.095, 14785 MiB, 88 %
2026/08/30 19:55:12.105, 14785 MiB, 89 %
2026/08/30 19:55:42.106, 14785 MiB, 100 %
2026/08/30 19:56:12.107, 14785 MiB, 48 %
2026/08/30 19:56:42.108, 14785 MiB, 100 %
2026/08/30 19:57:12.109, 14785 MiB, 100 %
2026/08/30 19:57:42.109, 14785 MiB, 100 %
2026/08/30 19:58:12.110, 14785 MiB, 74 %
2026/08/30 19:58:42.111, 14785 MiB, 66 %
2026/08/30 19:59:12.112, 14785 MiB, 72 %
2026/08/30 19:59:42.113, 14785 MiB, 99 %
2026/08/30 20:00:12.114, 14785 MiB, 91 %
2026/08/30 20:00:42.114, 14785 MiB, 66 %
2026/08/30 20:01:12.115, 14785 MiB, 100 %
2026/08/30 20:01:42.116, 14785 MiB, 100 %
2026/08/30 20:02:12.117, 14785 MiB, 70 %
2026/08/30 20:02:42.117, 14785 MiB, 100 %
2026/08/30 20:03:12.118, 14785 MiB, 49 %
2026/08/30 20:03:42.119, 14785 MiB, 79 %
2026/08/30 20:04:12.120, 14785 MiB, 100 %
2026/08/30 20:04:42.121, 14785 MiB, 63 %
2026/08/30 20:05:12.122, 14785 MiB, 65 %
2026/08/30 20:05:42.123, 14785 MiB, 67 %
2026/08/30 20:06:12.123, 14785 MiB, 100 %
2026/08/30 20:06:42.124, 14785 MiB, 100 %
2026/08/30 20:07:12.125, 14785 MiB, 100 %
2026/08/30 20:07:42.125, 14785 MiB, 100 %
2026/08/30 20:08:12.126, 14785 MiB, 100 %
2026/08/30 20:08:42.127, 14785 MiB, 100 %
2026/08/30 20:09:12.127, 14785 MiB, 100 %
2026/08/30 20:09:42.128, 14785 MiB, 100 %
2026/08/30 20:10:12.129, 14785 MiB, 98 %
2026/08/30 20:10:42.130, 14785 MiB, 100 %
2026/08/30 20:11:12.143, 14785 MiB, 100 %
2026/08/30 20:11:42.144, 14785 MiB, 51 %
2026/08/30 20:12:12.145, 14785 MiB, 98 %
2026/08/30 20:12:42.146, 14785 MiB, 100 %
2026/08/30 20:13:12.146, 14785 MiB, 65 %
2026/08/30 20:13:42.148, 14785 MiB, 61 %
2026/08/30 20:14:12.149, 14785 MiB, 68 %
2026/08/30 20:14:42.150, 14785 MiB, 81 %
2026/08/30 20:15:12.153, 14785 MiB, 100 %
2026/08/30 20:15:42.154, 14785 MiB, 100 %
2026/08/30 20:16:12.154, 14785 MiB, 100 %
2026/08/30 20:16:42.155, 14785 MiB, 100 %
2026/08/30 20:17:12.157, 14785 MiB, 58 %
2026/08/30 20:17:42.158, 14785 MiB, 58 %
2026/08/30 20:18:12.159, 14785 MiB, 100 %
2026/08/30 20:18:42.159, 14785 MiB, 100 %
2026/08/30 20:19:12.160, 14785 MiB, 100 %
2026/08/30 20:19:42.162, 14785 MiB, 74 %
2026/08/30 20:20:12.163, 14785 MiB, 100 %
2026/08/30 20:20:42.163, 14785 MiB, 100 %
2026/08/30 20:21:12.164, 14785 MiB, 67 %
2026/08/30 20:21:42.166, 14785 MiB, 100 %
2026/08/30 20:22:12.166, 14785 MiB, 100 %
2026/08/30 20:22:42.167, 0 MiB, 0 %
2026/08/30 20:23:12.168, 0 MiB, 0 %
2026/08/30 20:23:42.170, 0 MiB, 0 %
2026/08/30 20:24:12.170, 0 MiB, 0 %
2026/08/30 20:24:42.171, 0 MiB, 0 %
2026/08/30 20:25:12.172, 0 MiB, 0 %
2026/08/30 20:25:42.173, 14661 MiB, 100 %
