timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/31 17:37:36.536, 14661 MiB, 100 %
2026/08/31 17:38:06.537, 14661 MiB, 67 %
2026/08/31 17:38:36.538, 14661 MiB, 100 %
2026/08/31 17:39:06.539, 14661 MiB, 48 %
2026/08/31 17:39:36.540, 14661 MiB, 98 %
2026/08/31 17:40:06.541, 14661 MiB, 74 %
2026/08/31 17:40:36.542, 14661 MiB, 98 %
2026/08/31 17:41:06.543, 14661 MiB, 49 %
2026/08/31 17:41:36.544, 14661 MiB, 98 %
2026/08/31 17:42:06.545, 14661 MiB, 100 %
2026/08/31 17:42:36.546, 14661 MiB, 96 %
2026/08/31 17:43:06.547, 14661 MiB, 100 %
2026/08/31 17:43:36.548, 14661 MiB, 50 %
2026/08/31 17:44:06.549, 14661 MiB, 100 %
2026/08/31 17:44:36.549, 14661 MiB, 98 %
2026/08/31 17:45:06.550, 14661 MiB, 100 %
2026/08/31 17:45:36.551, 14661 MiB, 90 %
2026/08/31 17:46:06.551, 14661 MiB, 98 %
2026/08/31 17:46:36.552, 14661 MiB, 100 %
2026/08/31 17:47:06.554, 14661 MiB, 60 %
2026/08/31 17:47:36.554, 14661 MiB, 100 %
2026/08/31 17:48:06.556, 14661 MiB, 100 %
2026/08/31 17:48:36.556, 14661 MiB, 100 %
2026/08/31 17:49:06.557, 14661 MiB, 100 %
2026/08/31 17:49:36.558, 14661 MiB, 98 %
2026/08/31 17:50:06.559, 14661 MiB, 100 %
2026/08/31 17:50:36.560, 14661 MiB, 56 %
2026/08/31 17:51:06.561, 14661 MiB, 100 %
2026/08/31 17:51:36.562, 14661 MiB, 100 %
2026/08/31 17:52:06.563, 14661 MiB, 66 %
2026/08/31 17:52:36.564, 14661 MiB, 100 %
2026/08/31 17:53:06.564, 14661 MiB, 100 %
2026/08/31 17:53:36.566, 14661 MiB, 100 %
2026/08/31 17:54:06.566, 14661 MiB, 100 %
2026/08/31 17:54:36.567, 14661 MiB, 100 %
2026/08/31 17:55:06.568, 14661 MiB, 98 %
2026/08/31 17:55:36.569, 14661 MiB, 100 %
2026/08/31 17:56:06.570, 14661 MiB, 100 %
2026/08/31 17:56:36.571, 14661 MiB, 98 %
2026/08/31 17:57:06.572, 14661 MiB, 100 %
2026/08/31 17:57:36.573, 14661 MiB, 100 %
2026/08/31 17:58:06.574, 14661 MiB, 100 %
2026/08/31 17:58:36.575, 14661 MiB, 100 %
2026/08/31 17:59:06.576, 14661 MiB, 100 %
2026/08/31 17:59:36.577, 14661 MiB, 100 %
2026/08/31 18:00:06.578, 14661 MiB, 86 %
2026/08/31 18:00:36.579, 14661 MiB, 83 %
2026/08/31 18:01:06.580, 14661 MiB, 74 %
2026/08/31 18:01:36.581, 14661 MiB, 89 %
2026/08/31 18:02:06.583, 14661 MiB, 100 %
2026/08/31 18:02:36.584, 14785 MiB, 100 %
2026/08/31 18:03:06.585, 14785 MiB, 100 %
2026/08/31 18:03:36.586, 14785 MiB, 57 %
2026/08/31 18:04:06.587, 14785 MiB, 74 %
2026/08/31 18:04:36.588, 14785 MiB, 68 %
2026/08/31 18:05:06.589, 14785 MiB, 100 %
2026/08/31 18:05:36.590, 14785 MiB, 100 %
2026/08/31 18:06:06.590, 14785 MiB, 100 %
2026/08/31 18:06:36.591, 14785 MiB, 100 %
2026/08/31 18:07:06.592, 14785 MiB, 76 %
2026/08/31 18:07:36.593, 14785 MiB, 100 %
2026/08/31 18:08:06.594, 14785 MiB, 100 %
2026/08/31 18:08:36.595, 14785 MiB, 100 %
2026/08/31 18:09:06.596, 14785 MiB, 79 %
2026/08/31 18:09:36.597, 14785 MiB, 100 %
2026/08/31 18:10:06.598, 14785 MiB, 74 %
2026/08/31 18:10:36.599, 14785 MiB, 99 %
2026/08/31 18:11:06.600, 14785 MiB, 100 %
2026/08/31 18:11:36.601, 14785 MiB, 69 %
2026/08/31 18:12:06.602, 14785 MiB, 100 %
2026/08/31 18:12:36.603, 14785 MiB, 100 %
2026/08/31 18:13:06.603, 14785 MiB, 79 %
2026/08/31 18:13:36.604, 14785 MiB, 63 %
2026/08/31 18:14:06.605, 14785 MiB, 100 %
2026/08/31 18:14:36.606, 14785 MiB, 100 %
2026/08/31 18:15:06.607, 14785 MiB, 100 %
2026/08/31 18:15:36.608, 14785 MiB, 100 %
2026/08/31 18:16:06.608, 14785 MiB, 95 %
2026/08/31 18:16:36.609, 14785 MiB, 100 %
2026/08/31 18:17:06.610, 14785 MiB, 100 %
2026/08/31 18:17:36.611, 14785 MiB, 67 %
2026/08/31 18:18:06.612, 14785 MiB, 100 %
2026/08/31 18:18:36.613, 14785 MiB, 100 %
2026/08/31 18:19:06.614, 14785 MiB, 100 %
2026/08/31 18:19:36.614, 14785 MiB, 95 %
2026/08/31 18:20:06.615, 14785 MiB, 100 %
2026/08/31 18:20:36.616, 14785 MiB, 93 %
2026/08/31 18:21:06.617, 14785 MiB, 100 %
2026/08/31 18:21:36.618, 14785 MiB, 82 %
2026/08/31 18:22:06.619, 14785 MiB, 100 %
2026/08/31 18:22:36.620, 14785 MiB, 97 %
2026/08/31 18:23:06.620, 14785 MiB, 71 %
2026/08/31 18:23:36.621, 14785 MiB, 100 %
2026/08/31 18:24:06.622, 14785 MiB, 76 %
2026/08/31 18:24:36.623, 14785 MiB, 100 %
2026/08/31 18:25:06.624, 14785 MiB, 82 %
2026/08/31 18:25:36.624, 14785 MiB, 100 %
2026/08/31 18:26:06.625, 14785 MiB, 76 %
2026/08/31 18:26:36.626, 14785 MiB, 99 %
2026/08/31 18:27:06.627, 14785 MiB, 97 %
2026/08/31 18:27:36.628, 14785 MiB, 69 %
2026/08/31 18:28:06.629, 14785 MiB, 100 %
2026/08/31 18:28:36.630, 14785 MiB, 100 %
2026/08/31 18:29:06.631, 14785 MiB, 82 %
2026/08/31 18:29:36.632, 14785 MiB, 67 %
2026/08/31 18:30:06.633, 14785 MiB, 100 %
2026/08/31 18:30:36.633, 14785 MiB, 100 %
2026/08/31 18:31:06.634, 14785 MiB, 92 %
2026/08/31 18:31:36.635, 14785 MiB, 100 %
2026/08/31 18:32:06.636, 14785 MiB, 100 %
2026/08/31 18:32:36.637, 14785 MiB, 57 %
2026/08/31 18:33:06.638, 14785 MiB, 100 %
2026/08/31 18:33:36.639, 14785 MiB, 100 %
2026/08/31 18:34:06.640, 14785 MiB, 69 %
2026/08/31 18:34:36.641, 14785 MiB, 100 %
2026/08/31 18:35:06.642, 14785 MiB, 70 %
2026/08/31 18:35:36.643, 14785 MiB, 100 %
2026/08/31 18:36:06.644, 14785 MiB, 100 %
2026/08/31 18:36:36.645, 14785 MiB, 100 %
2026/08/31 18:37:06.646, 14785 MiB, 100 %
2026/08/31 18:37:36.647, 14785 MiB, 100 %
2026/08/31 18:38:06.647, 14785 MiB, 80 %
2026/08/31 18:38:36.648, 14785 MiB, 100 %
2026/08/31 18:39:06.649, 14785 MiB, 100 %
2026/08/31 18:39:36.650, 14785 MiB, 69 %
2026/08/31 18:40:06.651, 14785 MiB, 100 %
2026/08/31 18:40:36.652, 14785 MiB, 100 %
2026/08/31 18:41:06.652, 14785 MiB, 100 %
2026/08/31 18:41:36.653, 14785 MiB, 100 %
2026/08/31 18:42:06.654, 14785 MiB, 70 %
2026/08/31 18:42:36.655, 14785 MiB, 100 %
2026/08/31 18:43:06.656, 14785 MiB, 100 %
2026/08/31 18:43:36.657, 14785 MiB, 100 %
2026/08/31 18:44:06.658, 14785 MiB, 99 %
2026/08/31 18:44:36.659, 14785 MiB, 58 %
2026/08/31 18:45:06.659, 14785 MiB, 67 %
2026/08/31 18:45:36.660, 14785 MiB, 100 %
2026/08/31 18:46:06.661, 14785 MiB, 100 %
2026/08/31 18:46:36.662, 14785 MiB, 100 %
2026/08/31 18:47:06.662, 14785 MiB, 100 %
2026/08/31 18:47:36.664, 14785 MiB, 100 %
2026/08/31 18:48:06.665, 14785 MiB, 77 %
2026/08/31 18:48:36.666, 14785 MiB, 87 %
2026/08/31 18:49:06.667, 14785 MiB, 100 %
2026/08/31 18:49:36.668, 14785 MiB, 100 %
2026/08/31 18:50:06.669, 14785 MiB, 100 %
2026/08/31 18:50:36.670, 14785 MiB, 100 %
2026/08/31 18:51:06.671, 14785 MiB, 69 %
2026/08/31 18:51:36.672, 14785 MiB, 60 %
2026/08/31 18:52:06.673, 14785 MiB, 100 %
2026/08/31 18:52:36.674, 14785 MiB, 100 %
2026/08/31 18:53:06.674, 14785 MiB, 100 %
2026/08/31 18:53:36.675, 14785 MiB, 100 %
2026/08/31 18:54:06.676, 14785 MiB, 100 %
2026/08/31 18:54:36.677, 14785 MiB, 100 %
2026/08/31 18:55:06.678, 14785 MiB, 100 %
2026/08/31 18:55:36.678, 14785 MiB, 100 %
2026/08/31 18:56:06.679, 14785 MiB, 100 %
2026/08/31 18:56:36.680, 14785 MiB, 100 %
2026/08/31 18:57:06.681, 14785 MiB, 100 %
2026/08/31 18:57:36.682, 14785 MiB, 80 %
2026/08/31 18:58:06.683, 14785 MiB, 68 %
2026/08/31 18:58:36.684, 14785 MiB, 100 %
2026/08/31 18:59:06.685, 14785 MiB, 100 %
2026/08/31 18:59:36.686, 14785 MiB, 100 %
2026/08/31 19:00:06.687, 14785 MiB, 100 %
2026/08/31 19:00:36.688, 14785 MiB, 89 %
2026/08/31 19:01:06.689, 14785 MiB, 60 %
2026/08/31 19:01:36.690, 14785 MiB, 82 %
2026/08/31 19:02:06.691, 14785 MiB, 78 %
2026/08/31 19:02:36.692, 14785 MiB, 100 %
2026/08/31 19:03:06.692, 14785 MiB, 100 %
2026/08/31 19:03:36.693, 14785 MiB, 98 %
2026/08/31 19:04:06.694, 0 MiB, 0 %
2026/08/31 19:04:36.696, 0 MiB, 0 %
2026/08/31 19:05:06.697, 0 MiB, 0 %
2026/08/31 19:05:36.698, 0 MiB, 0 %
2026/08/31 19:06:06.699, 0 MiB, 0 %
2026/08/31 19:06:36.699, 0 MiB, 0 %
2026/08/31 19:07:06.700, 0 MiB, 0 %
2026/08/31 19:07:36.701, 0 MiB, 0 %
2026/08/31 19:08:06.702, 0 MiB, 0 %
2026/08/31 19:08:36.703, 0 MiB, 0 %
2026/08/31 19:09:06.703, 0 MiB, 0 %
