timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 10:35:52.586, 1639 MiB, 23 %
2026/09/02 10:36:22.587, 1639 MiB, 100 %
2026/09/02 10:36:52.587, 1639 MiB, 42 %
2026/09/02 10:37:22.587, 1639 MiB, 100 %
2026/09/02 10:37:52.588, 1639 MiB, 85 %
2026/09/02 10:38:22.589, 1639 MiB, 100 %
2026/09/02 10:38:52.589, 1639 MiB, 100 %
2026/09/02 10:39:22.590, 1639 MiB, 72 %
2026/09/02 10:39:52.590, 1639 MiB, 100 %
2026/09/02 10:40:22.591, 1639 MiB, 81 %
2026/09/02 10:40:52.592, 1639 MiB, 100 %
2026/09/02 10:41:22.593, 1639 MiB, 100 %
2026/09/02 10:41:52.593, 1639 MiB, 100 %
2026/09/02 10:42:22.593, 1639 MiB, 100 %
2026/09/02 10:42:52.594, 1639 MiB, 95 %
2026/09/02 10:43:22.594, 1639 MiB, 100 %
2026/09/02 10:43:52.595, 1639 MiB, 46 %
2026/09/02 10:44:22.595, 1639 MiB, 100 %
2026/09/02 10:44:52.595, 1639 MiB, 22 %
2026/09/02 10:45:22.596, 1639 MiB, 100 %
2026/09/02 10:45:52.596, 1639 MiB, 22 %
2026/09/02 10:46:22.597, 1639 MiB, 91 %
2026/09/02 10:46:52.597, 1639 MiB, 23 %
2026/09/02 10:47:22.598, 1639 MiB, 70 %
2026/09/02 10:47:52.598, 1639 MiB, 23 %
2026/09/02 10:48:22.599, 1639 MiB, 100 %
2026/09/02 10:48:52.599, 1639 MiB, 54 %
2026/09/02 10:49:22.599, 1639 MiB, 100 %
2026/09/02 10:49:52.600, 1639 MiB, 100 %
2026/09/02 10:50:22.601, 1639 MiB, 100 %
2026/09/02 10:50:52.601, 1639 MiB, 42 %
2026/09/02 10:51:22.602, 1639 MiB, 100 %
2026/09/02 10:51:52.603, 1639 MiB, 100 %
2026/09/02 10:52:22.604, 1639 MiB, 100 %
2026/09/02 10:52:52.605, 1639 MiB, 50 %
2026/09/02 10:53:22.605, 1639 MiB, 91 %
2026/09/02 10:53:52.613, 1639 MiB, 100 %
2026/09/02 10:54:22.615, 1639 MiB, 43 %
2026/09/02 10:54:52.617, 1639 MiB, 100 %
2026/09/02 10:55:22.618, 1639 MiB, 100 %
2026/09/02 10:55:52.619, 1639 MiB, 100 %
2026/09/02 10:56:22.620, 1639 MiB, 100 %
2026/09/02 10:56:52.621, 1639 MiB, 100 %
2026/09/02 10:57:22.622, 1639 MiB, 100 %
2026/09/02 10:57:52.622, 1639 MiB, 90 %
2026/09/02 10:58:22.623, 1639 MiB, 100 %
2026/09/02 10:58:52.624, 1639 MiB, 93 %
2026/09/02 10:59:22.625, 1639 MiB, 93 %
2026/09/02 10:59:52.625, 1639 MiB, 100 %
2026/09/02 11:00:22.626, 1639 MiB, 100 %
2026/09/02 11:00:52.627, 1639 MiB, 94 %
2026/09/02 11:01:22.628, 1639 MiB, 100 %
2026/09/02 11:01:52.629, 1639 MiB, 53 %
2026/09/02 11:02:22.630, 1639 MiB, 100 %
2026/09/02 11:02:52.631, 1639 MiB, 97 %
2026/09/02 11:03:22.631, 1639 MiB, 23 %
2026/09/02 11:03:52.632, 1639 MiB, 100 %
2026/09/02 11:04:22.633, 1639 MiB, 100 %
2026/09/02 11:04:52.634, 1639 MiB, 90 %
2026/09/02 11:05:22.635, 1639 MiB, 100 %
2026/09/02 11:05:52.636, 1639 MiB, 100 %
2026/09/02 11:06:22.637, 1639 MiB, 100 %
2026/09/02 11:06:52.637, 1639 MiB, 100 %
2026/09/02 11:07:22.638, 1639 MiB, 100 %
2026/09/02 11:07:52.639, 1639 MiB, 80 %
2026/09/02 11:08:22.640, 1639 MiB, 97 %
2026/09/02 11:08:52.640, 1639 MiB, 100 %
2026/09/02 11:09:22.642, 1639 MiB, 100 %
2026/09/02 11:09:52.642, 1639 MiB, 23 %
2026/09/02 11:10:22.643, 1639 MiB, 77 %
2026/09/02 11:10:52.644, 1639 MiB, 79 %
2026/09/02 11:11:22.645, 1639 MiB, 24 %
2026/09/02 11:11:52.646, 1639 MiB, 94 %
2026/09/02 11:12:22.647, 1639 MiB, 100 %
2026/09/02 11:12:52.647, 1639 MiB, 100 %
2026/09/02 11:13:22.648, 1639 MiB, 84 %
2026/09/02 11:13:52.649, 1639 MiB, 100 %
2026/09/02 11:14:22.650, 1639 MiB, 70 %
2026/09/02 11:14:52.650, 1639 MiB, 47 %
2026/09/02 11:15:22.651, 1639 MiB, 100 %
2026/09/02 11:15:52.652, 1639 MiB, 23 %
2026/09/02 11:16:22.652, 1639 MiB, 100 %
2026/09/02 11:16:52.653, 1639 MiB, 23 %
2026/09/02 11:17:22.654, 1639 MiB, 100 %
2026/09/02 11:17:52.654, 1639 MiB, 22 %
2026/09/02 11:18:22.655, 1639 MiB, 100 %
2026/09/02 11:18:52.656, 1639 MiB, 33 %
2026/09/02 11:19:22.656, 1639 MiB, 93 %
2026/09/02 11:19:52.657, 1639 MiB, 100 %
2026/09/02 11:20:22.658, 1639 MiB, 100 %
2026/09/02 11:20:52.659, 1639 MiB, 100 %
2026/09/02 11:21:22.659, 1639 MiB, 100 %
2026/09/02 11:21:52.660, 1639 MiB, 75 %
2026/09/02 11:22:22.661, 1639 MiB, 68 %
2026/09/02 11:22:52.662, 1639 MiB, 100 %
2026/09/02 11:23:22.663, 1639 MiB, 47 %
2026/09/02 11:23:52.663, 1639 MiB, 100 %
2026/09/02 11:24:22.664, 1639 MiB, 24 %
2026/09/02 11:24:52.665, 1639 MiB, 100 %
2026/09/02 11:25:22.666, 1639 MiB, 22 %
2026/09/02 11:25:52.666, 1639 MiB, 100 %
2026/09/02 11:26:22.667, 1639 MiB, 23 %
2026/09/02 11:26:52.667, 1639 MiB, 100 %
2026/09/02 11:27:22.668, 1639 MiB, 28 %
2026/09/02 11:27:52.668, 1639 MiB, 83 %
2026/09/02 11:28:22.669, 1639 MiB, 23 %
2026/09/02 11:28:52.670, 1639 MiB, 98 %
2026/09/02 11:29:22.671, 1639 MiB, 49 %
2026/09/02 11:29:52.672, 1639 MiB, 100 %
2026/09/02 11:30:22.672, 1639 MiB, 100 %
2026/09/02 11:30:52.673, 1639 MiB, 100 %
2026/09/02 11:31:22.674, 1639 MiB, 23 %
2026/09/02 11:31:52.675, 1639 MiB, 100 %
2026/09/02 11:32:22.676, 1639 MiB, 100 %
2026/09/02 11:32:52.677, 1639 MiB, 100 %
2026/09/02 11:33:22.678, 1639 MiB, 53 %
2026/09/02 11:33:52.679, 1639 MiB, 100 %
2026/09/02 11:34:22.680, 1639 MiB, 100 %
2026/09/02 11:34:52.681, 1639 MiB, 23 %
2026/09/02 11:35:22.682, 1639 MiB, 100 %
2026/09/02 11:35:52.683, 1639 MiB, 100 %
2026/09/02 11:36:22.684, 1639 MiB, 100 %
2026/09/02 11:36:52.684, 1639 MiB, 24 %
2026/09/02 11:37:22.685, 1639 MiB, 100 %
2026/09/02 11:37:52.686, 1639 MiB, 100 %
2026/09/02 11:38:22.686, 1639 MiB, 100 %
2026/09/02 11:38:52.687, 1639 MiB, 29 %
2026/09/02 11:39:22.688, 1639 MiB, 71 %
2026/09/02 11:39:52.689, 1639 MiB, 72 %
2026/09/02 11:40:22.690, 1639 MiB, 69 %
2026/09/02 11:40:52.690, 1639 MiB, 41 %
2026/09/02 11:41:22.691, 1639 MiB, 71 %
2026/09/02 11:41:52.692, 1639 MiB, 72 %
2026/09/02 11:42:22.693, 1639 MiB, 23 %
2026/09/02 11:42:52.694, 1639 MiB, 100 %
2026/09/02 11:43:22.695, 1639 MiB, 79 %
2026/09/02 11:43:52.696, 1639 MiB, 22 %
2026/09/02 11:44:22.697, 1639 MiB, 100 %
2026/09/02 11:44:52.698, 1639 MiB, 83 %
2026/09/02 11:45:22.699, 1639 MiB, 23 %
2026/09/02 11:45:52.699, 1639 MiB, 100 %
2026/09/02 11:46:22.700, 1639 MiB, 100 %
2026/09/02 11:46:52.701, 1639 MiB, 100 %
2026/09/02 11:47:22.702, 1639 MiB, 24 %
2026/09/02 11:47:52.702, 1639 MiB, 96 %
2026/09/02 11:48:22.703, 1639 MiB, 71 %
2026/09/02 11:48:52.704, 1639 MiB, 23 %
2026/09/02 11:49:22.704, 1639 MiB, 100 %
2026/09/02 11:49:52.705, 1639 MiB, 79 %
2026/09/02 11:50:22.706, 1639 MiB, 23 %
2026/09/02 11:50:52.707, 1639 MiB, 100 %
2026/09/02 11:51:22.708, 1639 MiB, 70 %
2026/09/02 11:51:52.709, 1639 MiB, 24 %
2026/09/02 11:52:22.710, 1639 MiB, 100 %
2026/09/02 11:52:52.711, 1639 MiB, 89 %
2026/09/02 11:53:22.712, 1639 MiB, 52 %
2026/09/02 11:53:52.713, 1639 MiB, 100 %
2026/09/02 11:54:22.714, 1639 MiB, 100 %
2026/09/02 11:54:52.715, 1639 MiB, 100 %
2026/09/02 11:55:22.716, 1639 MiB, 24 %
2026/09/02 11:55:52.717, 1639 MiB, 91 %
2026/09/02 11:56:22.718, 1639 MiB, 74 %
2026/09/02 11:56:52.719, 1639 MiB, 23 %
2026/09/02 11:57:22.720, 1639 MiB, 93 %
2026/09/02 11:57:52.721, 1639 MiB, 72 %
2026/09/02 11:58:22.722, 1639 MiB, 25 %
2026/09/02 11:58:52.722, 1639 MiB, 100 %
2026/09/02 11:59:22.723, 1639 MiB, 100 %
2026/09/02 11:59:52.724, 1639 MiB, 100 %
2026/09/02 12:00:22.725, 1639 MiB, 35 %
2026/09/02 12:00:52.725, 1639 MiB, 71 %
2026/09/02 12:01:22.726, 1639 MiB, 100 %
2026/09/02 12:01:52.727, 1639 MiB, 24 %
2026/09/02 12:02:22.728, 1639 MiB, 71 %
2026/09/02 12:02:52.729, 1639 MiB, 100 %
2026/09/02 12:03:22.730, 1639 MiB, 23 %
2026/09/02 12:03:52.731, 1639 MiB, 100 %
2026/09/02 12:04:22.732, 1639 MiB, 100 %
2026/09/02 12:04:52.733, 1639 MiB, 100 %
2026/09/02 12:05:22.733, 1639 MiB, 100 %
2026/09/02 12:05:52.734, 1639 MiB, 71 %
2026/09/02 12:06:22.735, 1639 MiB, 23 %
2026/09/02 12:06:52.736, 1639 MiB, 99 %
2026/09/02 12:07:22.737, 1639 MiB, 71 %
2026/09/02 12:07:52.738, 1639 MiB, 24 %
2026/09/02 12:08:22.739, 1639 MiB, 100 %
2026/09/02 12:08:52.740, 1639 MiB, 100 %
2026/09/02 12:09:22.741, 1639 MiB, 100 %
2026/09/02 12:09:52.742, 1639 MiB, 41 %
2026/09/02 12:10:22.742, 1639 MiB, 76 %
2026/09/02 12:10:52.743, 1639 MiB, 99 %
2026/09/02 12:11:22.744, 1639 MiB, 24 %
2026/09/02 12:11:52.745, 1639 MiB, 70 %
2026/09/02 12:12:22.746, 1639 MiB, 100 %
2026/09/02 12:12:52.747, 1639 MiB, 23 %
2026/09/02 12:13:22.747, 1639 MiB, 67 %
2026/09/02 12:13:52.748, 1639 MiB, 79 %
2026/09/02 12:14:22.749, 1639 MiB, 23 %
2026/09/02 12:14:52.750, 1639 MiB, 100 %
2026/09/02 12:15:22.750, 1639 MiB, 100 %
2026/09/02 12:15:52.751, 1639 MiB, 100 %
2026/09/02 12:16:22.752, 1639 MiB, 100 %
2026/09/02 12:16:52.753, 1639 MiB, 100 %
2026/09/02 12:17:22.754, 1639 MiB, 100 %
2026/09/02 12:17:52.755, 1639 MiB, 24 %
2026/09/02 12:18:22.756, 1639 MiB, 74 %
2026/09/02 12:18:52.757, 1639 MiB, 72 %
2026/09/02 12:19:22.758, 1639 MiB, 24 %
2026/09/02 12:19:52.758, 1639 MiB, 100 %
2026/09/02 12:20:22.759, 1639 MiB, 82 %
2026/09/02 12:20:52.760, 1639 MiB, 24 %
2026/09/02 12:21:22.761, 1639 MiB, 91 %
2026/09/02 12:21:52.762, 1639 MiB, 76 %
2026/09/02 12:22:22.763, 1639 MiB, 47 %
2026/09/02 12:22:52.764, 1639 MiB, 100 %
2026/09/02 12:23:22.765, 1639 MiB, 100 %
2026/09/02 12:23:52.766, 1639 MiB, 100 %
2026/09/02 12:24:22.766, 1639 MiB, 77 %
2026/09/02 12:24:52.767, 1639 MiB, 100 %
2026/09/02 12:25:22.768, 1639 MiB, 100 %
2026/09/02 12:25:52.769, 1639 MiB, 24 %
2026/09/02 12:26:22.770, 1639 MiB, 79 %
2026/09/02 12:26:52.771, 1639 MiB, 100 %
2026/09/02 12:27:22.771, 1639 MiB, 96 %
2026/09/02 12:27:52.772, 1639 MiB, 99 %
2026/09/02 12:28:22.773, 1639 MiB, 100 %
2026/09/02 12:28:52.774, 1639 MiB, 100 %
2026/09/02 12:29:22.775, 1639 MiB, 24 %
2026/09/02 12:29:52.776, 1639 MiB, 100 %
2026/09/02 12:30:22.777, 1639 MiB, 100 %
2026/09/02 12:30:52.778, 1639 MiB, 100 %
2026/09/02 12:31:22.779, 1639 MiB, 45 %
2026/09/02 12:31:52.780, 1639 MiB, 100 %
2026/09/02 12:32:22.780, 1639 MiB, 84 %
2026/09/02 12:32:52.781, 1639 MiB, 71 %
2026/09/02 12:33:22.782, 1639 MiB, 100 %
2026/09/02 12:33:52.783, 1639 MiB, 100 %
2026/09/02 12:34:22.784, 1639 MiB, 100 %
2026/09/02 12:34:52.785, 1639 MiB, 24 %
2026/09/02 12:35:22.785, 1639 MiB, 77 %
2026/09/02 12:35:52.786, 1639 MiB, 70 %
2026/09/02 12:36:22.787, 1639 MiB, 100 %
2026/09/02 12:36:52.788, 1639 MiB, 61 %
2026/09/02 12:37:22.789, 1639 MiB, 92 %
2026/09/02 12:37:52.790, 1639 MiB, 89 %
2026/09/02 12:38:22.791, 1639 MiB, 25 %
2026/09/02 12:38:52.791, 1639 MiB, 100 %
2026/09/02 12:39:22.792, 1639 MiB, 100 %
2026/09/02 12:39:52.793, 1639 MiB, 100 %
2026/09/02 12:40:22.794, 1639 MiB, 24 %
2026/09/02 12:40:52.795, 1639 MiB, 100 %
2026/09/02 12:41:22.795, 1639 MiB, 100 %
2026/09/02 12:41:52.796, 1639 MiB, 100 %
2026/09/02 12:42:22.797, 1639 MiB, 61 %
2026/09/02 12:42:52.797, 1639 MiB, 71 %
2026/09/02 12:43:22.798, 1639 MiB, 72 %
2026/09/02 12:43:52.798, 1639 MiB, 52 %
2026/09/02 12:44:22.799, 1639 MiB, 100 %
2026/09/02 12:44:52.800, 1639 MiB, 100 %
2026/09/02 12:45:22.800, 1639 MiB, 24 %
2026/09/02 12:45:52.801, 1639 MiB, 100 %
2026/09/02 12:46:22.802, 1639 MiB, 23 %
2026/09/02 12:46:52.802, 1639 MiB, 79 %
2026/09/02 12:47:22.803, 1639 MiB, 100 %
2026/09/02 12:47:52.804, 1639 MiB, 25 %
2026/09/02 12:48:22.805, 1639 MiB, 76 %
2026/09/02 12:48:52.806, 1639 MiB, 68 %
2026/09/02 12:49:22.807, 1639 MiB, 100 %
2026/09/02 12:49:52.808, 1639 MiB, 100 %
2026/09/02 12:50:22.809, 1639 MiB, 100 %
2026/09/02 12:50:52.810, 1639 MiB, 23 %
2026/09/02 12:51:22.811, 1639 MiB, 100 %
2026/09/02 12:51:52.812, 1639 MiB, 23 %
2026/09/02 12:52:22.813, 1639 MiB, 71 %
2026/09/02 12:52:52.814, 1639 MiB, 100 %
2026/09/02 12:53:22.815, 1639 MiB, 100 %
2026/09/02 12:53:52.816, 1639 MiB, 78 %
2026/09/02 12:54:22.817, 1639 MiB, 89 %
2026/09/02 12:54:52.817, 1639 MiB, 100 %
2026/09/02 12:55:22.818, 1639 MiB, 23 %
2026/09/02 12:55:52.819, 1639 MiB, 100 %
2026/09/02 12:56:22.820, 1639 MiB, 53 %
2026/09/02 12:56:52.821, 1639 MiB, 71 %
2026/09/02 12:57:22.822, 1639 MiB, 100 %
2026/09/02 12:57:52.823, 1639 MiB, 100 %
2026/09/02 12:58:22.823, 1639 MiB, 71 %
2026/09/02 12:58:52.824, 1639 MiB, 25 %
2026/09/02 12:59:22.825, 1639 MiB, 70 %
2026/09/02 12:59:52.826, 1639 MiB, 100 %
2026/09/02 13:00:22.827, 1639 MiB, 100 %
2026/09/02 13:00:52.828, 1639 MiB, 100 %
2026/09/02 13:01:22.829, 1639 MiB, 100 %
2026/09/02 13:01:52.830, 1639 MiB, 100 %
2026/09/02 13:02:22.830, 1639 MiB, 100 %
2026/09/02 13:02:52.831, 1639 MiB, 100 %
2026/09/02 13:03:22.832, 1639 MiB, 100 %
2026/09/02 13:03:52.833, 1639 MiB, 100 %
2026/09/02 13:04:22.834, 1639 MiB, 82 %
2026/09/02 13:04:52.834, 1639 MiB, 100 %
2026/09/02 13:05:22.835, 1639 MiB, 23 %
2026/09/02 13:05:52.836, 1639 MiB, 92 %
2026/09/02 13:06:22.837, 1639 MiB, 100 %
2026/09/02 13:06:52.838, 1639 MiB, 100 %
2026/09/02 13:07:22.839, 1639 MiB, 100 %
2026/09/02 13:07:52.840, 1639 MiB, 100 %
2026/09/02 13:08:22.841, 1639 MiB, 71 %
2026/09/02 13:08:52.842, 1639 MiB, 55 %
2026/09/02 13:09:22.843, 1639 MiB, 100 %
2026/09/02 13:09:52.844, 1639 MiB, 23 %
2026/09/02 13:10:22.845, 1639 MiB, 100 %
2026/09/02 13:10:52.846, 1639 MiB, 47 %
2026/09/02 13:11:22.847, 1639 MiB, 100 %
2026/09/02 13:11:52.848, 1639 MiB, 22 %
2026/09/02 13:12:22.849, 1639 MiB, 70 %
2026/09/02 13:12:52.850, 1639 MiB, 100 %
2026/09/02 13:13:22.851, 1639 MiB, 26 %
2026/09/02 13:13:52.852, 1639 MiB, 100 %
2026/09/02 13:14:22.853, 1639 MiB, 75 %
2026/09/02 13:14:52.854, 1639 MiB, 100 %
2026/09/02 13:15:22.855, 1639 MiB, 23 %
2026/09/02 13:15:52.856, 1639 MiB, 100 %
2026/09/02 13:16:22.857, 1639 MiB, 31 %
2026/09/02 13:16:52.857, 1639 MiB, 100 %
2026/09/02 13:17:22.859, 1639 MiB, 24 %
2026/09/02 13:17:52.860, 1639 MiB, 100 %
2026/09/02 13:18:22.861, 1639 MiB, 55 %
2026/09/02 13:18:52.862, 1639 MiB, 82 %
2026/09/02 13:19:22.863, 1639 MiB, 100 %
2026/09/02 13:19:52.864, 1639 MiB, 100 %
2026/09/02 13:20:22.865, 1639 MiB, 71 %
2026/09/02 13:20:52.866, 1639 MiB, 24 %
2026/09/02 13:21:22.866, 1639 MiB, 100 %
2026/09/02 13:21:52.868, 1639 MiB, 52 %
2026/09/02 13:22:22.869, 1639 MiB, 100 %
2026/09/02 13:22:52.869, 1639 MiB, 98 %
2026/09/02 13:23:22.870, 1639 MiB, 100 %
2026/09/02 13:23:52.871, 1639 MiB, 100 %
2026/09/02 13:24:22.873, 1639 MiB, 68 %
2026/09/02 13:24:52.874, 1639 MiB, 24 %
2026/09/02 13:25:22.875, 1639 MiB, 95 %
2026/09/02 13:25:52.876, 1639 MiB, 100 %
2026/09/02 13:26:22.877, 1639 MiB, 70 %
2026/09/02 13:26:52.878, 1639 MiB, 100 %
2026/09/02 13:27:22.879, 1639 MiB, 71 %
2026/09/02 13:27:52.880, 1639 MiB, 53 %
2026/09/02 13:28:22.881, 1639 MiB, 100 %
2026/09/02 13:28:52.882, 1639 MiB, 24 %
2026/09/02 13:29:22.883, 1639 MiB, 100 %
2026/09/02 13:29:52.884, 0 MiB, 0 %
2026/09/02 13:30:22.885, 0 MiB, 0 %
2026/09/02 13:30:52.886, 0 MiB, 0 %
2026/09/02 13:31:22.887, 0 MiB, 0 %
2026/09/02 13:31:52.887, 0 MiB, 0 %
2026/09/02 13:32:22.888, 0 MiB, 0 %
2026/09/02 13:32:52.889, 0 MiB, 0 %
2026/09/02 13:33:22.890, 0 MiB, 0 %
2026/09/02 13:33:52.891, 0 MiB, 0 %
2026/09/02 13:34:22.892, 0 MiB, 0 %
2026/09/02 13:34:52.892, 0 MiB, 0 %
2026/09/02 13:35:22.893, 0 MiB, 0 %
2026/09/02 13:35:52.894, 0 MiB, 0 %
2026/09/02 13:36:22.895, 0 MiB, 0 %
