timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/30 06:31:07.387, 14661 MiB, 100 %
2026/08/30 06:31:09.387, 14661 MiB, 64 %
2026/08/30 06:31:11.388, 14661 MiB, 100 %
2026/08/30 06:31:13.388, 14661 MiB, 100 %
2026/08/30 06:31:15.388, 14661 MiB, 100 %
2026/08/30 06:31:17.389, 14661 MiB, 100 %
2026/08/30 06:31:19.389, 14661 MiB, 54 %
2026/08/30 06:31:21.390, 14661 MiB, 98 %
2026/08/30 06:31:23.390, 14661 MiB, 100 %
2026/08/30 06:31:25.390, 14661 MiB, 100 %
2026/08/30 06:31:27.391, 14661 MiB, 100 %
2026/08/30 06:31:29.391, 14661 MiB, 90 %
2026/08/30 06:31:31.391, 14661 MiB, 98 %
2026/08/30 06:31:33.392, 14661 MiB, 90 %
2026/08/30 06:31:35.392, 14661 MiB, 100 %
2026/08/30 06:31:37.393, 14661 MiB, 100 %
2026/08/30 06:31:39.393, 14661 MiB, 100 %
2026/08/30 06:31:41.393, 14661 MiB, 100 %
2026/08/30 06:31:43.394, 14661 MiB, 53 %
2026/08/30 06:31:45.394, 14661 MiB, 98 %
2026/08/30 06:31:47.394, 14661 MiB, 100 %
2026/08/30 06:31:49.395, 14661 MiB, 100 %
2026/08/30 06:31:51.395, 14661 MiB, 100 %
2026/08/30 06:31:53.396, 14661 MiB, 75 %
2026/08/30 06:31:55.396, 14661 MiB, 99 %
2026/08/30 06:31:57.396, 14661 MiB, 100 %
2026/08/30 06:31:59.397, 14661 MiB, 100 %
2026/08/30 06:32:01.397, 14661 MiB, 100 %
2026/08/30 06:32:03.398, 14661 MiB, 100 %
2026/08/30 06:32:05.398, 14661 MiB, 100 %
2026/08/30 06:32:07.398, 14661 MiB, 66 %
2026/08/30 06:32:09.399, 14661 MiB, 100 %
2026/08/30 06:32:11.399, 14661 MiB, 100 %
2026/08/30 06:32:13.399, 14661 MiB, 100 %
2026/08/30 06:32:15.400, 14661 MiB, 100 %
2026/08/30 06:32:17.400, 14661 MiB, 54 %
2026/08/30 06:32:19.401, 14661 MiB, 98 %
2026/08/30 06:32:21.401, 14661 MiB, 18 %
2026/08/30 06:32:23.402, 14661 MiB, 98 %
2026/08/30 06:32:25.402, 14661 MiB, 100 %
2026/08/30 06:32:27.402, 14661 MiB, 100 %
2026/08/30 06:32:29.403, 14661 MiB, 100 %
2026/08/30 06:32:31.403, 14661 MiB, 83 %
2026/08/30 06:32:33.403, 14661 MiB, 99 %
2026/08/30 06:32:35.404, 14661 MiB, 97 %
2026/08/30 06:32:37.404, 14661 MiB, 100 %
2026/08/30 06:32:39.405, 14661 MiB, 100 %
2026/08/30 06:32:41.444, 14661 MiB, 100 %
2026/08/30 06:32:43.445, 14661 MiB, 100 %
2026/08/30 06:32:45.445, 14661 MiB, 62 %
2026/08/30 06:32:47.445, 14661 MiB, 100 %
2026/08/30 06:32:49.446, 14661 MiB, 100 %
2026/08/30 06:32:51.446, 14661 MiB, 100 %
2026/08/30 06:32:53.447, 14661 MiB, 100 %
2026/08/30 06:32:55.447, 14661 MiB, 54 %
2026/08/30 06:32:57.448, 14661 MiB, 98 %
2026/08/30 06:32:59.448, 14661 MiB, 100 %
2026/08/30 06:33:01.449, 14661 MiB, 100 %
