timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/01 15:58:25.652, 14705 MiB, 98 %
2026/09/01 15:58:55.653, 14705 MiB, 100 %
2026/09/01 15:59:25.654, 14705 MiB, 100 %
2026/09/01 15:59:55.654, 14705 MiB, 51 %
2026/09/01 16:00:25.655, 14705 MiB, 100 %
2026/09/01 16:00:55.656, 14705 MiB, 100 %
2026/09/01 16:01:25.656, 14705 MiB, 100 %
2026/09/01 16:01:55.657, 14705 MiB, 80 %
2026/09/01 16:02:25.658, 14705 MiB, 100 %
2026/09/01 16:02:55.658, 14705 MiB, 100 %
2026/09/01 16:03:25.659, 14705 MiB, 100 %
2026/09/01 16:03:55.660, 14705 MiB, 51 %
2026/09/01 16:04:25.661, 14705 MiB, 100 %
2026/09/01 16:04:55.662, 14705 MiB, 100 %
2026/09/01 16:05:25.663, 14705 MiB, 88 %
2026/09/01 16:05:55.664, 14705 MiB, 87 %
2026/09/01 16:06:25.665, 14705 MiB, 98 %
2026/09/01 16:06:55.665, 14705 MiB, 100 %
2026/09/01 16:07:25.667, 14705 MiB, 52 %
2026/09/01 16:07:55.667, 14705 MiB, 100 %
2026/09/01 16:08:25.668, 14705 MiB, 100 %
2026/09/01 16:08:55.669, 14705 MiB, 64 %
2026/09/01 16:09:25.670, 14705 MiB, 99 %
2026/09/01 16:09:55.671, 14705 MiB, 100 %
2026/09/01 16:10:25.671, 14705 MiB, 100 %
2026/09/01 16:10:55.672, 14705 MiB, 100 %
2026/09/01 16:11:25.673, 14705 MiB, 100 %
2026/09/01 16:11:55.674, 14705 MiB, 100 %
2026/09/01 16:12:25.675, 14705 MiB, 19 %
2026/09/01 16:12:55.676, 14705 MiB, 100 %
2026/09/01 16:13:25.676, 14705 MiB, 100 %
2026/09/01 16:13:55.677, 14705 MiB, 44 %
2026/09/01 16:14:25.677, 14705 MiB, 100 %
2026/09/01 16:14:55.678, 14705 MiB, 28 %
2026/09/01 16:15:25.679, 14705 MiB, 98 %
2026/09/01 16:15:55.679, 14705 MiB, 38 %
2026/09/01 16:16:25.680, 14705 MiB, 98 %
2026/09/01 16:16:55.681, 14705 MiB, 18 %
2026/09/01 16:17:25.682, 14705 MiB, 78 %
2026/09/01 16:17:55.683, 14705 MiB, 100 %
2026/09/01 16:18:25.684, 14705 MiB, 100 %
2026/09/01 16:18:55.685, 14705 MiB, 72 %
2026/09/01 16:19:25.686, 14705 MiB, 100 %
2026/09/01 16:19:55.686, 14705 MiB, 100 %
2026/09/01 16:20:25.687, 14705 MiB, 100 %
2026/09/01 16:20:55.688, 14705 MiB, 68 %
2026/09/01 16:21:25.690, 14705 MiB, 100 %
2026/09/01 16:21:55.691, 14705 MiB, 89 %
2026/09/01 16:22:25.692, 14705 MiB, 100 %
2026/09/01 16:22:55.693, 14705 MiB, 86 %
2026/09/01 16:23:25.693, 14803 MiB, 84 %
2026/09/01 16:23:55.694, 14803 MiB, 89 %
2026/09/01 16:24:25.695, 14803 MiB, 100 %
2026/09/01 16:24:55.696, 14803 MiB, 75 %
2026/09/01 16:25:25.696, 14803 MiB, 100 %
2026/09/01 16:25:55.698, 14803 MiB, 95 %
2026/09/01 16:26:25.699, 14803 MiB, 100 %
2026/09/01 16:26:55.699, 14803 MiB, 74 %
2026/09/01 16:27:25.700, 14803 MiB, 100 %
2026/09/01 16:27:55.701, 14803 MiB, 100 %
2026/09/01 16:28:25.701, 14803 MiB, 93 %
2026/09/01 16:28:55.702, 14803 MiB, 100 %
2026/09/01 16:29:25.703, 14803 MiB, 90 %
2026/09/01 16:29:55.704, 14803 MiB, 100 %
2026/09/01 16:30:25.705, 14803 MiB, 100 %
2026/09/01 16:30:55.706, 14803 MiB, 77 %
2026/09/01 16:31:25.707, 14803 MiB, 69 %
2026/09/01 16:31:55.707, 14803 MiB, 93 %
2026/09/01 16:32:25.708, 14803 MiB, 100 %
2026/09/01 16:32:55.709, 14803 MiB, 100 %
2026/09/01 16:33:25.710, 14803 MiB, 100 %
2026/09/01 16:33:55.710, 14803 MiB, 100 %
2026/09/01 16:34:25.711, 14803 MiB, 100 %
2026/09/01 16:34:55.712, 14803 MiB, 100 %
2026/09/01 16:35:25.713, 14803 MiB, 100 %
2026/09/01 16:35:55.714, 14803 MiB, 100 %
2026/09/01 16:36:25.715, 14803 MiB, 96 %
2026/09/01 16:36:55.715, 14803 MiB, 92 %
2026/09/01 16:37:25.716, 14803 MiB, 67 %
2026/09/01 16:37:55.717, 14803 MiB, 69 %
2026/09/01 16:38:25.718, 14803 MiB, 65 %
2026/09/01 16:38:55.718, 14803 MiB, 100 %
2026/09/01 16:39:25.719, 14803 MiB, 100 %
2026/09/01 16:39:55.720, 14803 MiB, 100 %
2026/09/01 16:40:25.720, 14803 MiB, 100 %
2026/09/01 16:40:55.721, 14803 MiB, 88 %
2026/09/01 16:41:25.722, 14803 MiB, 69 %
2026/09/01 16:41:55.723, 14803 MiB, 92 %
2026/09/01 16:42:25.724, 14803 MiB, 88 %
2026/09/01 16:42:55.724, 14803 MiB, 100 %
2026/09/01 16:43:25.725, 14803 MiB, 100 %
2026/09/01 16:43:55.726, 14803 MiB, 58 %
2026/09/01 16:44:25.726, 14803 MiB, 65 %
2026/09/01 16:44:55.727, 14803 MiB, 67 %
2026/09/01 16:45:25.728, 14803 MiB, 100 %
2026/09/01 16:45:55.729, 14803 MiB, 78 %
2026/09/01 16:46:25.730, 14803 MiB, 51 %
2026/09/01 16:46:55.730, 14803 MiB, 70 %
2026/09/01 16:47:25.731, 14803 MiB, 72 %
2026/09/01 16:47:55.732, 14803 MiB, 65 %
2026/09/01 16:48:25.733, 14803 MiB, 100 %
2026/09/01 16:48:55.734, 14803 MiB, 100 %
2026/09/01 16:49:25.734, 14803 MiB, 97 %
2026/09/01 16:49:55.735, 14803 MiB, 70 %
2026/09/01 16:50:25.736, 14803 MiB, 88 %
2026/09/01 16:50:55.737, 14803 MiB, 100 %
2026/09/01 16:51:25.737, 14803 MiB, 100 %
2026/09/01 16:51:55.738, 14803 MiB, 67 %
2026/09/01 16:52:25.739, 14803 MiB, 100 %
2026/09/01 16:52:55.739, 14803 MiB, 100 %
2026/09/01 16:53:25.740, 14803 MiB, 71 %
2026/09/01 16:53:55.741, 14803 MiB, 80 %
2026/09/01 16:54:25.742, 14803 MiB, 100 %
2026/09/01 16:54:55.743, 14803 MiB, 68 %
2026/09/01 16:55:25.743, 14803 MiB, 69 %
2026/09/01 16:55:55.744, 14803 MiB, 100 %
2026/09/01 16:56:25.745, 14803 MiB, 100 %
2026/09/01 16:56:55.746, 14803 MiB, 68 %
2026/09/01 16:57:25.747, 14803 MiB, 100 %
2026/09/01 16:57:55.748, 14803 MiB, 100 %
2026/09/01 16:58:25.748, 14803 MiB, 79 %
2026/09/01 16:58:55.749, 14803 MiB, 100 %
2026/09/01 16:59:25.750, 14803 MiB, 100 %
2026/09/01 16:59:55.750, 14803 MiB, 100 %
2026/09/01 17:00:25.751, 14803 MiB, 100 %
2026/09/01 17:00:55.752, 14803 MiB, 100 %
2026/09/01 17:01:25.753, 14803 MiB, 68 %
2026/09/01 17:01:55.753, 14803 MiB, 100 %
2026/09/01 17:02:25.754, 14803 MiB, 93 %
2026/09/01 17:02:55.755, 14803 MiB, 67 %
2026/09/01 17:03:25.756, 14803 MiB, 91 %
2026/09/01 17:03:55.757, 14803 MiB, 100 %
2026/09/01 17:04:25.757, 14803 MiB, 79 %
2026/09/01 17:04:55.758, 14803 MiB, 100 %
2026/09/01 17:05:25.759, 14803 MiB, 100 %
2026/09/01 17:05:55.760, 14803 MiB, 68 %
2026/09/01 17:06:25.761, 14803 MiB, 100 %
2026/09/01 17:06:55.762, 14803 MiB, 70 %
2026/09/01 17:07:25.763, 14803 MiB, 100 %
2026/09/01 17:07:55.764, 14803 MiB, 97 %
2026/09/01 17:08:25.765, 14803 MiB, 100 %
2026/09/01 17:08:55.766, 14803 MiB, 100 %
2026/09/01 17:09:25.766, 14803 MiB, 60 %
2026/09/01 17:09:55.767, 14803 MiB, 100 %
2026/09/01 17:10:25.768, 14803 MiB, 70 %
2026/09/01 17:10:55.769, 14803 MiB, 100 %
2026/09/01 17:11:25.770, 14803 MiB, 95 %
2026/09/01 17:11:55.770, 14803 MiB, 100 %
2026/09/01 17:12:25.771, 14803 MiB, 86 %
2026/09/01 17:12:55.772, 14803 MiB, 100 %
2026/09/01 17:13:25.773, 14803 MiB, 100 %
2026/09/01 17:13:55.773, 14803 MiB, 70 %
2026/09/01 17:14:25.774, 14803 MiB, 100 %
2026/09/01 17:14:55.774, 14803 MiB, 90 %
2026/09/01 17:15:25.775, 14803 MiB, 73 %
2026/09/01 17:15:55.776, 14803 MiB, 100 %
2026/09/01 17:16:25.776, 14803 MiB, 69 %
2026/09/01 17:16:55.777, 14803 MiB, 100 %
2026/09/01 17:17:25.778, 14803 MiB, 100 %
2026/09/01 17:17:55.778, 14803 MiB, 99 %
2026/09/01 17:18:25.780, 14803 MiB, 100 %
2026/09/01 17:18:55.781, 14803 MiB, 76 %
2026/09/01 17:19:25.782, 14803 MiB, 67 %
2026/09/01 17:19:55.782, 14803 MiB, 80 %
2026/09/01 17:20:25.783, 14803 MiB, 100 %
2026/09/01 17:20:55.784, 14803 MiB, 64 %
2026/09/01 17:21:25.785, 14803 MiB, 100 %
2026/09/01 17:21:55.785, 14803 MiB, 100 %
2026/09/01 17:22:25.786, 14803 MiB, 100 %
2026/09/01 17:22:55.787, 14803 MiB, 100 %
2026/09/01 17:23:25.787, 14803 MiB, 100 %
2026/09/01 17:23:55.788, 14803 MiB, 67 %
2026/09/01 17:24:25.788, 14803 MiB, 100 %
2026/09/01 17:24:55.789, 0 MiB, 0 %
2026/09/01 17:25:25.789, 0 MiB, 0 %
2026/09/01 17:25:55.790, 0 MiB, 0 %
2026/09/01 17:26:25.790, 0 MiB, 0 %
2026/09/01 17:26:55.791, 0 MiB, 0 %
2026/09/01 17:27:25.791, 0 MiB, 0 %
2026/09/01 17:27:55.792, 0 MiB, 0 %
2026/09/01 17:28:25.793, 0 MiB, 0 %
2026/09/01 17:28:55.793, 0 MiB, 0 %
2026/09/01 17:29:25.795, 0 MiB, 0 %
2026/09/01 17:29:55.795, 0 MiB, 0 %
