timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 03:15:03.819, 1639 MiB, 84 %
2026/09/02 03:15:33.820, 1639 MiB, 100 %
2026/09/02 03:16:03.820, 1639 MiB, 100 %
2026/09/02 03:16:33.821, 1639 MiB, 100 %
2026/09/02 03:17:03.821, 1639 MiB, 23 %
2026/09/02 03:17:33.822, 1639 MiB, 100 %
2026/09/02 03:18:03.823, 1639 MiB, 100 %
2026/09/02 03:18:33.823, 1639 MiB, 100 %
2026/09/02 03:19:03.824, 1639 MiB, 24 %
2026/09/02 03:19:33.825, 1639 MiB, 71 %
2026/09/02 03:20:03.826, 1639 MiB, 84 %
2026/09/02 03:20:33.826, 1639 MiB, 23 %
2026/09/02 03:21:03.827, 1639 MiB, 100 %
2026/09/02 03:21:33.828, 1639 MiB, 100 %
2026/09/02 03:22:03.828, 1639 MiB, 100 %
2026/09/02 03:22:33.829, 1639 MiB, 60 %
2026/09/02 03:23:03.830, 1639 MiB, 100 %
2026/09/02 03:23:33.830, 1639 MiB, 100 %
2026/09/02 03:24:03.831, 1639 MiB, 100 %
2026/09/02 03:24:33.832, 1639 MiB, 92 %
2026/09/02 03:25:03.832, 1639 MiB, 100 %
2026/09/02 03:25:33.833, 1639 MiB, 100 %
2026/09/02 03:26:03.834, 1639 MiB, 23 %
2026/09/02 03:26:33.834, 1639 MiB, 100 %
2026/09/02 03:27:03.835, 1639 MiB, 84 %
2026/09/02 03:27:33.835, 1639 MiB, 100 %
2026/09/02 03:28:03.836, 1639 MiB, 30 %
2026/09/02 03:28:33.837, 1639 MiB, 71 %
2026/09/02 03:29:03.837, 1639 MiB, 75 %
2026/09/02 03:29:33.838, 1639 MiB, 23 %
2026/09/02 03:30:03.839, 1639 MiB, 100 %
2026/09/02 03:30:33.840, 1639 MiB, 86 %
2026/09/02 03:31:03.840, 1639 MiB, 67 %
2026/09/02 03:31:33.841, 1639 MiB, 100 %
2026/09/02 03:32:03.842, 1639 MiB, 71 %
2026/09/02 03:32:33.842, 1639 MiB, 71 %
2026/09/02 03:33:03.843, 1639 MiB, 36 %
2026/09/02 03:33:33.844, 1639 MiB, 100 %
2026/09/02 03:34:03.844, 1639 MiB, 100 %
2026/09/02 03:34:33.845, 1639 MiB, 100 %
2026/09/02 03:35:03.846, 1639 MiB, 25 %
2026/09/02 03:35:33.847, 1639 MiB, 71 %
2026/09/02 03:36:03.847, 1639 MiB, 100 %
2026/09/02 03:36:33.848, 1639 MiB, 24 %
2026/09/02 03:37:03.849, 1639 MiB, 100 %
2026/09/02 03:37:33.850, 1639 MiB, 100 %
2026/09/02 03:38:03.850, 1639 MiB, 100 %
2026/09/02 03:38:33.851, 1639 MiB, 32 %
2026/09/02 03:39:03.852, 1639 MiB, 71 %
2026/09/02 03:39:33.853, 1639 MiB, 73 %
2026/09/02 03:40:03.853, 1639 MiB, 94 %
2026/09/02 03:40:33.853, 1639 MiB, 93 %
2026/09/02 03:41:03.854, 1639 MiB, 87 %
2026/09/02 03:41:33.855, 1639 MiB, 92 %
2026/09/02 03:42:03.855, 1639 MiB, 100 %
2026/09/02 03:42:33.856, 1639 MiB, 74 %
2026/09/02 03:43:03.856, 1639 MiB, 72 %
2026/09/02 03:43:33.857, 1639 MiB, 71 %
2026/09/02 03:44:03.857, 1639 MiB, 53 %
2026/09/02 03:44:33.858, 1639 MiB, 100 %
2026/09/02 03:45:03.859, 1639 MiB, 100 %
2026/09/02 03:45:33.860, 1639 MiB, 100 %
2026/09/02 03:46:03.860, 1639 MiB, 83 %
2026/09/02 03:46:33.861, 1639 MiB, 74 %
2026/09/02 03:47:03.862, 1639 MiB, 70 %
2026/09/02 03:47:33.862, 1639 MiB, 88 %
2026/09/02 03:48:03.863, 1639 MiB, 23 %
2026/09/02 03:48:33.864, 1639 MiB, 100 %
2026/09/02 03:49:03.864, 1639 MiB, 100 %
2026/09/02 03:49:33.865, 1639 MiB, 100 %
2026/09/02 03:50:03.866, 1639 MiB, 23 %
2026/09/02 03:50:33.866, 1639 MiB, 84 %
2026/09/02 03:51:03.867, 1639 MiB, 71 %
2026/09/02 03:51:33.868, 1639 MiB, 71 %
2026/09/02 03:52:03.869, 1639 MiB, 35 %
2026/09/02 03:52:33.869, 1639 MiB, 100 %
2026/09/02 03:53:03.870, 1639 MiB, 100 %
2026/09/02 03:53:33.871, 1639 MiB, 98 %
2026/09/02 03:54:03.871, 1639 MiB, 25 %
2026/09/02 03:54:33.872, 1639 MiB, 100 %
2026/09/02 03:55:03.873, 1639 MiB, 100 %
2026/09/02 03:55:33.873, 1639 MiB, 85 %
2026/09/02 03:56:03.874, 1639 MiB, 100 %
2026/09/02 03:56:33.875, 1639 MiB, 24 %
2026/09/02 03:57:03.875, 1639 MiB, 100 %
2026/09/02 03:57:33.876, 1639 MiB, 100 %
2026/09/02 03:58:03.877, 1639 MiB, 100 %
2026/09/02 03:58:33.877, 1639 MiB, 23 %
2026/09/02 03:59:03.878, 1639 MiB, 100 %
2026/09/02 03:59:33.879, 1639 MiB, 96 %
2026/09/02 04:00:03.879, 1639 MiB, 99 %
2026/09/02 04:00:33.880, 1639 MiB, 100 %
2026/09/02 04:01:03.881, 1639 MiB, 28 %
2026/09/02 04:01:33.882, 1639 MiB, 99 %
2026/09/02 04:02:03.882, 1639 MiB, 100 %
2026/09/02 04:02:33.883, 1639 MiB, 100 %
2026/09/02 04:03:03.883, 1639 MiB, 24 %
2026/09/02 04:03:33.884, 1639 MiB, 100 %
2026/09/02 04:04:03.885, 1639 MiB, 100 %
2026/09/02 04:04:33.885, 1639 MiB, 96 %
2026/09/02 04:05:03.886, 1639 MiB, 52 %
2026/09/02 04:05:33.887, 1639 MiB, 87 %
2026/09/02 04:06:03.887, 1639 MiB, 64 %
2026/09/02 04:06:33.888, 1639 MiB, 79 %
2026/09/02 04:07:03.889, 1639 MiB, 100 %
2026/09/02 04:07:33.889, 1639 MiB, 71 %
2026/09/02 04:08:03.890, 1639 MiB, 73 %
2026/09/02 04:08:33.891, 1639 MiB, 72 %
2026/09/02 04:09:03.892, 1639 MiB, 100 %
2026/09/02 04:09:33.892, 1639 MiB, 23 %
2026/09/02 04:10:03.893, 1639 MiB, 100 %
2026/09/02 04:10:33.894, 1639 MiB, 100 %
2026/09/02 04:11:03.894, 1639 MiB, 100 %
2026/09/02 04:11:33.895, 1639 MiB, 23 %
2026/09/02 04:12:03.895, 1639 MiB, 100 %
2026/09/02 04:12:33.896, 1639 MiB, 100 %
