timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/01 10:36:12.902, 1639 MiB, 58 %
2026/09/01 10:36:42.902, 1639 MiB, 100 %
2026/09/01 10:37:12.903, 1639 MiB, 88 %
2026/09/01 10:37:42.904, 1639 MiB, 40 %
2026/09/01 10:38:12.904, 1639 MiB, 100 %
2026/09/01 10:38:42.905, 1639 MiB, 100 %
2026/09/01 10:39:12.906, 1639 MiB, 100 %
2026/09/01 10:39:42.906, 1639 MiB, 100 %
2026/09/01 10:40:12.907, 1639 MiB, 50 %
2026/09/01 10:40:42.908, 1639 MiB, 100 %
2026/09/01 10:41:12.908, 1639 MiB, 71 %
2026/09/01 10:41:42.909, 1639 MiB, 23 %
2026/09/01 10:42:12.910, 1639 MiB, 70 %
2026/09/01 10:42:42.910, 1639 MiB, 100 %
2026/09/01 10:43:12.911, 1639 MiB, 35 %
2026/09/01 10:43:42.912, 1639 MiB, 100 %
2026/09/01 10:44:12.912, 1639 MiB, 100 %
2026/09/01 10:44:42.913, 1639 MiB, 100 %
2026/09/01 10:45:12.914, 1639 MiB, 88 %
2026/09/01 10:45:42.914, 1639 MiB, 100 %
2026/09/01 10:46:12.915, 1639 MiB, 100 %
2026/09/01 10:46:42.916, 1639 MiB, 100 %
2026/09/01 10:47:12.917, 1639 MiB, 84 %
2026/09/01 10:47:42.918, 1639 MiB, 23 %
2026/09/01 10:48:12.918, 1639 MiB, 75 %
2026/09/01 10:48:42.919, 1639 MiB, 100 %
2026/09/01 10:49:12.919, 1639 MiB, 100 %
2026/09/01 10:49:42.920, 1639 MiB, 71 %
2026/09/01 10:50:12.921, 1639 MiB, 23 %
2026/09/01 10:50:42.921, 1639 MiB, 70 %
2026/09/01 10:51:12.922, 1639 MiB, 100 %
2026/09/01 10:51:42.923, 1639 MiB, 24 %
2026/09/01 10:52:12.924, 1639 MiB, 70 %
2026/09/01 10:52:42.925, 1639 MiB, 71 %
2026/09/01 10:53:12.926, 1639 MiB, 23 %
2026/09/01 10:53:42.926, 1639 MiB, 99 %
2026/09/01 10:54:12.927, 1639 MiB, 71 %
2026/09/01 10:54:42.928, 1639 MiB, 23 %
2026/09/01 10:55:12.928, 1639 MiB, 73 %
2026/09/01 10:55:42.929, 1639 MiB, 100 %
2026/09/01 10:56:12.930, 1639 MiB, 24 %
2026/09/01 10:56:42.931, 1639 MiB, 78 %
2026/09/01 10:57:12.932, 1639 MiB, 100 %
2026/09/01 10:57:42.933, 1639 MiB, 23 %
2026/09/01 10:58:12.934, 1639 MiB, 96 %
2026/09/01 10:58:42.934, 1639 MiB, 100 %
2026/09/01 10:59:12.936, 1639 MiB, 100 %
2026/09/01 10:59:42.936, 1639 MiB, 100 %
2026/09/01 11:00:12.937, 1639 MiB, 23 %
2026/09/01 11:00:42.938, 1639 MiB, 71 %
2026/09/01 11:01:12.939, 1639 MiB, 100 %
2026/09/01 11:01:42.941, 1639 MiB, 100 %
2026/09/01 11:02:12.942, 1639 MiB, 100 %
2026/09/01 11:02:42.943, 1639 MiB, 51 %
2026/09/01 11:03:12.944, 1639 MiB, 89 %
2026/09/01 11:03:42.945, 1639 MiB, 100 %
2026/09/01 11:04:12.946, 1639 MiB, 56 %
2026/09/01 11:04:42.947, 1639 MiB, 100 %
2026/09/01 11:05:12.948, 1639 MiB, 26 %
2026/09/01 11:05:42.948, 1639 MiB, 86 %
2026/09/01 11:06:12.949, 1639 MiB, 100 %
2026/09/01 11:06:42.949, 1639 MiB, 70 %
2026/09/01 11:07:12.950, 1639 MiB, 100 %
2026/09/01 11:07:42.951, 1639 MiB, 23 %
2026/09/01 11:08:12.952, 1639 MiB, 70 %
2026/09/01 11:08:42.953, 1639 MiB, 100 %
2026/09/01 11:09:12.954, 1639 MiB, 100 %
2026/09/01 11:09:42.955, 1639 MiB, 71 %
2026/09/01 11:10:12.956, 1639 MiB, 23 %
2026/09/01 11:10:42.957, 1639 MiB, 100 %
2026/09/01 11:11:12.957, 1639 MiB, 100 %
2026/09/01 11:11:42.958, 1639 MiB, 100 %
2026/09/01 11:12:12.958, 1639 MiB, 100 %
2026/09/01 11:12:42.959, 1639 MiB, 64 %
2026/09/01 11:13:12.959, 1639 MiB, 100 %
2026/09/01 11:13:42.960, 1639 MiB, 70 %
2026/09/01 11:14:12.961, 1639 MiB, 23 %
2026/09/01 11:14:42.961, 1639 MiB, 100 %
2026/09/01 11:15:12.962, 1639 MiB, 24 %
2026/09/01 11:15:42.963, 1639 MiB, 100 %
2026/09/01 11:16:12.963, 1639 MiB, 100 %
2026/09/01 11:16:42.964, 1639 MiB, 100 %
2026/09/01 11:17:12.964, 1639 MiB, 70 %
2026/09/01 11:17:42.965, 1639 MiB, 23 %
2026/09/01 11:18:12.966, 1639 MiB, 71 %
2026/09/01 11:18:42.966, 1639 MiB, 100 %
2026/09/01 11:19:12.967, 1639 MiB, 71 %
2026/09/01 11:19:42.967, 1639 MiB, 100 %
2026/09/01 11:20:12.968, 1639 MiB, 100 %
2026/09/01 11:20:42.969, 1639 MiB, 69 %
2026/09/01 11:21:12.970, 1639 MiB, 100 %
2026/09/01 11:21:42.970, 1639 MiB, 100 %
2026/09/01 11:22:12.971, 1639 MiB, 69 %
2026/09/01 11:22:42.971, 1639 MiB, 100 %
2026/09/01 11:23:12.972, 1639 MiB, 100 %
2026/09/01 11:23:42.972, 1639 MiB, 44 %
2026/09/01 11:24:12.973, 1639 MiB, 100 %
2026/09/01 11:24:42.974, 1639 MiB, 100 %
2026/09/01 11:25:12.975, 1639 MiB, 38 %
2026/09/01 11:25:42.976, 1639 MiB, 79 %
2026/09/01 11:26:12.977, 1639 MiB, 71 %
2026/09/01 11:26:42.978, 1639 MiB, 23 %
